Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
cursor,hand_images\hand_2192.png,"286,305","302,300","314,289","322,279","324,270","309,269","317,253","323,245","329,238","302,268","312,257","316,268","315,279","294,268","304,257","309,268","309,280","284,270","294,260","300,267","302,276"
cursor,hand_images\hand_2193.png,"309,300","325,294","338,283","345,272","345,261","329,263","336,249","343,241","349,234","323,262","333,252","337,264","337,274","315,263","326,253","331,265","331,276","306,265","316,256","323,263","324,272"
cursor,hand_images\hand_2194.png,"333,299","348,292","361,281","369,271","369,259","350,261","357,246","365,239","371,232","345,259","357,250","362,262","361,272","338,260","351,251","356,263","356,274","330,262","341,254","348,263","350,272"
cursor,hand_images\hand_2195.png,"339,297","354,291","366,280","375,270","375,258","356,260","362,245","370,237","376,231","350,259","361,248","367,260","367,271","343,259","355,250","362,262","362,273","335,261","346,253","354,260","356,269"
cursor,hand_images\hand_2196.png,"357,290","372,286","385,276","393,266","393,255","375,257","382,243","390,236","396,230","369,255","381,245","386,256","385,266","363,255","375,245","381,257","380,268","355,256","366,248","373,255","374,264"
cursor,hand_images\hand_2197.png,"368,290","383,287","396,279","405,269","405,258","386,260","393,246","402,238","409,233","381,257","393,247","398,258","397,269","375,256","387,247","392,258","392,269","367,257","378,249","385,256","386,265"
cursor,hand_images\hand_2198.png,"360,278","375,274","389,264","397,253","396,242","380,243","387,230","394,222","400,215","374,241","384,232","389,243","389,253","367,241","377,231","383,243","383,254","358,243","368,234","375,241","377,250"
cursor,hand_images\hand_2199.png,"329,259","344,253","357,242","363,232","362,223","353,227","357,211","362,201","365,194","346,224","353,212","359,217","360,222","338,224","344,212","349,221","350,228","329,226","333,215","338,220","340,228"
cursor,hand_images\hand_2200.png,"300,262","315,254","327,241","332,229","330,218","318,223","324,208","329,199","333,192","310,223","318,212","322,222","322,232","301,224","309,213","315,222","316,233","292,228","298,216","306,221","309,230"
cursor,hand_images\hand_2201.png,"233,318","245,313","257,299","259,286","253,277","246,280","252,266","256,255","259,247","238,281","243,269","250,274","253,280","228,283","234,274","239,283","240,292","218,288","224,278","230,285","232,293"
cursor,hand_images\hand_2202.png,"210,335","225,324","237,309","241,295","235,285","227,290","231,272","234,262","237,253","218,292","223,279","229,288","232,297","208,295","212,281","219,291","222,303","197,300","202,287","209,294","213,303"
cursor,hand_images\hand_2203.png,"193,341","207,330","218,314","220,298","212,289","207,296","211,277","214,266","215,256","198,297","202,282","207,295","209,306","188,301","191,286","199,298","203,310","177,307","181,294","190,300","195,308"
cursor,hand_images\hand_2204.png,"204,346","218,335","230,320","235,306","229,296","220,300","224,282","228,272","230,263","211,301","217,288","223,302","225,313","201,305","207,291","215,304","218,316","190,310","197,299","205,306","209,315"
cursor,hand_images\hand_2205.png,"217,350","232,338","243,324","248,310","244,300","233,305","238,288","241,278","244,269","224,306","232,293","237,306","239,317","214,308","222,295","229,308","232,320","203,312","212,303","220,310","225,319"
cursor,hand_images\hand_2206.png,"212,341","226,336","239,322","244,309","240,298","229,302","235,286","239,276","241,268","220,301","228,290","233,302","235,313","210,304","218,293","225,305","228,316","198,309","208,300","216,307","220,315"
cursor,hand_images\hand_2207.png,"213,347","228,336","240,321","245,308","241,296","230,301","236,285","239,275","241,266","220,302","227,290","233,302","236,313","210,305","217,293","225,305","229,317","199,310","208,300","216,308","221,317"
cursor,hand_images\hand_2208.png,"193,336","207,329","219,313","222,299","215,289","205,297","211,285","216,291","218,300","197,297","204,284","209,296","212,307","187,299","193,285","201,297","205,308","176,304","183,293","192,299","197,307"
cursor,hand_images\hand_2209.png,"193,341","207,329","217,313","222,299","216,289","205,296","209,278","213,268","216,259","196,297","202,282","209,293","212,303","187,300","193,284","201,296","205,308","177,305","183,293","192,300","197,308"
cursor,hand_images\hand_2210.png,"188,337","201,324","211,309","214,295","208,285","198,292","201,272","204,262","206,253","190,293","195,279","202,291","205,301","181,297","185,282","194,294","199,305","171,303","176,291","185,296","189,305"
cursor,hand_images\hand_2211.png,"187,335","199,322","207,306","210,292","203,281","195,289","197,271","199,261","200,251","186,291","191,277","198,288","202,297","177,295","181,281","190,292","195,303","167,301","172,289","181,295","186,302"
cursor,hand_images\hand_2212.png,"188,334","200,322","208,306","211,292","205,282","196,290","198,272","201,261","202,252","188,291","192,278","199,288","203,298","179,295","183,281","191,292","197,303","169,301","173,289","182,294","187,302"
cursor,hand_images\hand_2213.png,"189,335","202,323","210,308","213,294","208,284","198,291","201,272","204,262","205,253","190,292","195,280","201,290","205,300","182,296","185,282","193,293","198,304","172,302","176,289","184,295","189,303"
cursor,hand_images\hand_2214.png,"191,337","204,324","214,309","217,296","211,285","201,292","204,273","207,262","209,253","193,294","198,280","205,291","207,302","184,297","188,282","196,294","200,305","174,303","178,291","187,296","192,304"
cursor,hand_images\hand_2215.png,"193,337","207,324","216,309","219,295","213,284","204,292","207,274","210,263","212,254","196,294","202,280","207,292","210,302","187,298","191,283","199,295","203,306","176,303","181,291","190,296","195,304"
cursor,hand_images\hand_2216.png,"194,336","207,325","216,309","219,296","213,286","205,292","209,273","211,263","213,254","197,293","202,280","208,291","210,302","188,297","192,283","199,294","203,306","177,302","182,291","190,296","195,304"
cursor,hand_images\hand_2217.png,"215,344","227,332","236,318","238,304","230,295","226,299","229,283","230,274","232,265","217,299","217,282","219,271","221,262","207,304","211,292","220,303","225,313","197,311","202,301","210,307","216,315"
cursor,hand_images\hand_2218.png,"240,340","253,327","261,314","264,302","257,293","250,297","253,282","255,273","257,264","242,298","245,282","249,273","253,265","233,302","238,291","246,301","250,311","223,308","229,297","237,304","241,313"
cursor,hand_images\hand_2219.png,"253,326","265,314","273,301","277,289","271,281","263,286","267,269","269,260","271,251","256,287","260,276","266,285","268,294","248,291","252,278","259,287","263,298","239,296","244,285","251,290","255,297"
cursor,hand_images\hand_2220.png,"264,309","276,298","284,286","286,275","282,266","275,272","278,257","281,248","282,241","268,272","272,261","277,270","279,279","260,275","263,263","270,272","273,282","251,279","255,269","262,274","265,281"
cursor,hand_images\hand_2221.png,"277,299","289,289","297,277","300,266","298,257","288,265","292,249","295,241","297,233","282,265","287,254","292,262","294,271","274,267","280,255","285,263","288,273","266,270","271,260","277,264","281,271"
cursor,hand_images\hand_2222.png,"285,289","297,280","306,268","310,257","307,248","297,255","301,240","305,232","307,225","291,255","296,243","301,251","303,260","283,256","289,244","295,252","297,262","275,259","280,249","286,253","290,260"
cursor,hand_images\hand_2223.png,"299,279","312,271","321,259","325,248","323,239","313,245","318,231","323,224","327,217","307,245","314,234","318,243","319,252","299,246","306,235","312,244","313,254","291,249","297,238","303,243","305,250"
cursor,hand_images\hand_2224.png,"316,273","330,267","341,256","346,245","344,235","333,241","339,226","344,218","348,211","327,240","333,229","338,238","338,248","319,240","325,229","331,239","332,249","310,242","317,233","323,238","325,245"
cursor,hand_images\hand_2225.png,"327,276","341,268","351,257","356,247","355,237","343,242","349,227","353,219","357,211","336,241","344,231","349,241","350,250","329,242","336,231","342,241","344,252","320,245","327,236","334,241","337,249"
cursor,hand_images\hand_2226.png,"352,284","366,277","377,268","383,258","381,248","366,248","372,233","377,225","381,217","360,247","369,238","374,250","375,259","352,248","361,240","367,251","369,261","342,251","351,245","359,252","362,259"
cursor,hand_images\hand_2227.png,"370,291","385,285","397,275","404,265","403,255","389,254","395,239","400,232","405,225","382,253","393,245","396,257","396,267","374,254","384,247","389,259","389,269","365,257","374,250","381,258","383,266"
cursor,hand_images\hand_2228.png,"378,294","393,290","406,281","413,271","413,261","398,259","405,244","411,237","416,230","391,258","403,250","406,262","406,272","384,259","395,251","399,262","399,273","375,261","385,254","391,261","393,270"
cursor,hand_images\hand_2229.png,"394,298","407,293","419,283","426,275","426,265","410,261","416,247","423,240","428,235","403,260","416,254","419,266","418,277","395,261","408,256","413,269","412,279","386,264","399,259","405,268","406,277"
cursor,hand_images\hand_2230.png,"407,299","420,293","432,283","438,275","438,266","420,262","426,247","432,240","438,234","412,261","425,256","430,267","431,277","405,263","418,258","424,269","425,279","397,266","409,262","416,269","419,277"
cursor,hand_images\hand_2231.png,"414,305","428,298","440,289","447,281","448,272","430,267","436,254","444,247","450,242","423,267","436,261","441,272","442,281","416,267","429,263","435,274","436,283","408,270","420,266","427,274","430,281"
cursor,hand_images\hand_2232.png,"426,324","440,321","454,314","463,307","466,299","448,291","457,279","465,274","473,270","441,288","455,286","459,298","458,308","434,288","449,287","453,299","452,308","426,289","440,288","445,297","447,305"
cursor,hand_images\hand_2233.png,"437,325","453,323","468,318","477,312","480,302","463,293","473,282","482,277","489,273","456,291","471,289","472,301","469,309","449,290","464,289","466,301","463,310","440,291","454,289","459,298","458,307"
cursor,hand_images\hand_2234.png,"448,334","464,335","480,331","490,326","495,318","479,308","491,296","500,293","508,290","473,304","486,301","488,312","485,321","465,302","479,301","481,313","479,322","456,301","469,301","473,310","473,319"
cursor,hand_images\hand_2235.png,"454,344","470,347","486,346","497,341","502,333","487,323","500,313","510,310","519,308","482,319","495,317","495,329","491,338","474,315","488,315","489,327","485,336","465,313","478,313","481,323","479,331"
cursor,hand_images\hand_2236.png,"457,354","473,359","489,359","500,356","508,349","494,338","509,331","519,329","528,328","489,332","502,331","501,343","496,352","482,328","495,328","494,341","490,350","472,323","485,324","487,335","485,344"
cursor,hand_images\hand_2237.png,"460,354","475,359","491,359","502,356","509,348","495,338","510,330","520,329","529,328","490,332","504,332","501,344","495,352","483,328","497,328","494,341","488,349","473,323","487,323","489,334","486,342"
cursor,hand_images\hand_2238.png,"464,334","479,337","495,333","505,328","511,320","494,313","506,302","516,299","523,296","489,309","502,305","504,317","501,326","482,306","496,304","497,317","495,325","473,304","486,303","489,313","488,321"
cursor,hand_images\hand_2239.png,"464,318","479,317","494,311","503,305","507,296","489,288","499,277","509,272","516,269","482,286","496,282","499,293","497,303","475,285","489,283","492,294","491,304","467,285","480,284","485,292","486,300"
cursor,hand_images\hand_2240.png,"457,313","473,311","487,305","497,298","501,289","482,283","492,271","501,266","509,263","476,281","490,276","492,288","490,297","469,279","483,275","487,288","486,297","460,280","474,277","480,286","480,294"
cursor,hand_images\hand_2241.png,"441,303","457,301","472,295","481,289","485,280","467,274","478,263","486,258","492,253","461,271","474,267","476,279","473,288","454,270","467,267","469,279","467,289","445,270","457,266","463,274","463,283"
cursor,hand_images\hand_2242.png,"404,290","419,286","433,279","441,271","442,262","427,258","436,246","443,240","450,235","420,256","431,250","434,261","432,270","412,255","423,250","427,261","426,270","403,256","413,250","419,257","420,266"
cursor,hand_images\hand_2243.png,"390,287","405,285","419,277","427,268","428,257","414,256","423,242","431,235","436,229","407,254","419,247","421,259","419,269","399,253","410,246","413,259","412,269","389,254","398,248","405,256","407,265"
cursor,hand_images\hand_2244.png,"378,287","394,282","408,274","415,265","416,254","401,253","410,239","416,231","422,225","394,252","405,244","408,256","407,266","386,252","396,243","400,255","400,266","376,254","385,246","391,253","393,262"
cursor,hand_images\hand_2245.png,"354,277","369,272","383,263","390,253","390,243","377,244","385,229","391,221","396,213","370,243","379,234","382,245","382,254","362,243","370,234","375,245","375,255","352,245","359,236","365,242","368,250"
cursor,hand_images\hand_2246.png,"342,274","357,267","369,256","376,246","374,236","362,237","370,222","375,214","380,207","355,237","364,228","367,239","366,249","346,238","354,228","359,239","359,249","336,241","343,232","350,238","352,246"
cursor,hand_images\hand_2247.png,"315,279","329,270","340,258","345,246","345,235","332,242","338,225","342,216","346,208","325,241","332,229","337,239","338,249","317,242","323,230","328,240","329,250","307,245","312,234","319,240","322,247"
cursor,hand_images\hand_2248.png,"305,278","319,270","330,258","336,246","334,234","323,241","328,225","331,216","335,208","315,241","323,229","327,239","328,249","307,242","313,230","318,241","320,252","296,246","302,235","308,241","312,249"
cursor,hand_images\hand_2249.png,"286,286","300,277","310,265","314,252","310,242","302,248","306,232","309,223","312,215","294,248","300,236","305,245","306,254","286,250","290,237","296,246","298,256","277,253","280,242","287,247","290,254"
cursor,hand_images\hand_2250.png,"264,288","278,278","289,266","294,253","295,243","279,252","283,235","285,225","287,217","272,251","277,238","282,243","285,249","264,253","268,239","274,248","276,258","255,255","258,244","264,248","268,255"
cursor,hand_images\hand_2251.png,"246,280","259,269","269,256","271,242","265,234","261,242","264,225","266,215","266,206","253,242","256,229","260,239","262,248","245,245","247,232","253,241","255,251","235,249","238,238","244,242","248,248"
cursor,hand_images\hand_2252.png,"239,273","252,262","260,248","262,235","255,226","253,235","255,218","257,209","257,200","245,236","247,222","252,231","254,239","236,238","239,224","245,233","247,243","226,242","229,231","235,235","239,241"
cursor,hand_images\hand_2253.png,"217,270","229,259","235,244","234,230","228,222","227,233","228,217","227,207","226,198","219,234","219,220","224,227","227,236","211,238","211,224","217,232","221,240","203,243","203,232","209,235","214,240"
cursor,hand_images\hand_2254.png,"211,280","223,269","229,254","230,240","223,232","221,242","221,226","221,215","220,207","213,244","214,230","220,237","223,245","205,247","205,233","212,241","216,249","196,252","197,240","204,244","207,251"
cursor,hand_images\hand_2255.png,"206,277","218,265","224,250","223,237","217,229","215,242","215,228","218,225","220,224","207,243","207,229","213,234","216,242","198,245","198,231","205,237","209,245","190,249","190,238","196,240","201,245"
cursor,hand_images\hand_2256.png,"202,258","214,246","221,232","221,218","212,210","211,220","211,205","210,195","209,186","203,221","203,207","208,215","211,223","195,224","195,211","201,218","205,226","187,230","186,218","192,220","197,226"
cursor,hand_images\hand_2257.png,"213,254","225,242","231,228","232,215","226,207","223,218","224,202","225,192","224,183","215,218","217,204","222,211","225,219","207,221","208,206","214,214","218,224","198,225","199,213","205,216","210,223"
cursor,hand_images\hand_2258.png,"218,254","231,242","238,228","239,215","233,207","230,216","232,201","232,190","231,182","223,217","224,204","229,211","232,219","214,220","215,206","221,214","225,223","205,224","207,213","213,217","217,224"
cursor,hand_images\hand_2259.png,"232,251","245,240","253,227","256,214","249,206","243,217","245,205","249,207","252,213","236,217","239,204","244,211","246,220","228,219","231,205","237,213","240,222","218,222","222,210","228,214","232,221"
cursor,hand_images\hand_2260.png,"248,253","260,243","270,230","272,218","267,209","262,217","265,201","267,192","268,184","254,217","259,204","262,212","264,221","246,218","250,205","255,214","257,224","236,222","240,212","246,216","250,222"
cursor,hand_images\hand_2261.png,"261,254","274,245","283,233","287,221","283,211","277,219","281,203","284,194","285,186","270,218","275,205","278,214","279,222","261,220","266,206","271,216","272,226","252,222","256,211","262,216","265,223"
cursor,hand_images\hand_2262.png,"267,258","281,250","292,238","295,226","293,216","286,223","292,207","294,198","295,189","279,222","283,209","286,218","286,228","270,223","274,210","278,220","280,230","260,225","264,214","270,219","273,227"
cursor,hand_images\hand_2263.png,"263,258","277,250","286,238","290,226","287,216","281,224","286,207","288,198","290,189","273,223","278,210","282,219","283,227","265,224","269,211","274,221","276,231","255,227","259,216","265,221","268,228"
cursor,hand_images\hand_2264.png,"249,256","262,249","273,237","276,223","271,214","267,221","272,205","274,196","275,187","259,221","263,208","267,217","267,226","250,222","254,210","259,220","260,230","240,225","244,215","250,221","253,228"
cursor,hand_images\hand_2265.png,"234,262","248,253","258,240","260,226","254,216","252,225","255,210","256,199","257,190","244,225","247,211","249,221","250,230","235,227","238,213","242,223","243,233","225,230","227,218","232,223","235,230"
cursor,hand_images\hand_2266.png,"219,272","231,263","240,248","240,235","233,226","233,233","234,216","233,206","232,197","224,233","225,220","228,230","230,240","215,236","215,222","220,232","223,242","206,242","206,232","212,236","216,242"
cursor,hand_images\hand_2267.png,"207,281","220,269","227,254","227,240","219,231","219,240","221,223","220,212","220,202","210,241","210,224","212,217","214,212","202,245","203,231","208,239","212,249","192,251","193,240","199,243","203,250"
cursor,hand_images\hand_2268.png,"190,292","201,279","208,264","205,249","197,240","198,247","198,229","196,218","195,208","189,249","188,236","192,244","195,254","180,254","178,242","185,250","189,260","170,261","169,249","176,253","181,260"
cursor,hand_images\hand_2269.png,"183,301","196,289","204,272","203,257","194,247","196,256","196,237","195,226","193,216","186,258","186,243","191,253","194,262","176,262","175,247","182,258","186,268","165,268","165,255","173,260","177,267"
cursor,hand_images\hand_2270.png,"176,297","190,284","198,266","199,250","190,240","190,253","192,233","192,221","191,210","181,254","182,239","187,247","190,256","171,258","171,242","178,250","182,260","160,264","160,251","167,253","172,260"
cursor,hand_images\hand_2271.png,"146,292","163,281","173,263","174,246","169,233","166,246","169,225","170,211","170,200","155,246","158,230","163,238","166,248","144,250","146,233","153,241","156,252","132,255","133,241","140,245","145,253"
cursor,hand_images\hand_2272.png,"108,284","129,276","145,255","147,231","137,217","139,235","144,215","146,199","146,187","125,234","128,214","131,225","133,237","112,236","114,217","120,229","122,242","97,241","100,226","107,231","111,240"
cursor,hand_images\hand_2273.png,"108,266","131,254","147,234","151,211","142,195","141,215","148,193","149,177","150,164","128,213","132,194","134,204","135,215","114,215","118,195","123,206","124,219","99,218","102,204","109,208","114,217"
cursor,hand_images\hand_2274.png,"121,254","144,243","160,223","163,200","154,186","154,205","160,183","162,168","163,155","141,203","145,184","149,195","150,207","127,205","131,185","137,198","139,211","112,209","115,194","123,200","127,207"
cursor,hand_images\hand_2275.png,"124,254","145,241","158,220","161,197","151,183","151,201","156,178","157,163","157,150","138,200","140,179","144,190","146,202","125,203","126,183","133,195","136,208","110,208","111,192","119,197","124,205"
cursor,hand_images\hand_2276.png,"125,253","145,238","157,217","159,195","149,180","149,197","152,171","151,155","148,141","136,197","136,176","142,189","144,201","122,201","122,181","130,194","134,208","107,207","108,191","117,196","122,205"
cursor,hand_images\hand_2277.png,"88,270","111,257","128,232","130,207","117,192","120,207","126,180","126,162","125,147","104,206","107,185","109,202","110,217","88,211","90,190","96,206","99,222","71,217","73,201","81,208","87,218"
cursor,hand_images\hand_2278.png,"79,282","105,265","125,241","129,214","116,196","115,216","123,188","125,170","125,153","99,215","105,192","110,206","111,221","82,218","87,196","94,211","97,228","63,223","68,205","77,212","82,224"
cursor,hand_images\hand_2279.png,"98,263","124,244","140,219","142,193","131,175","129,197","135,169","137,151","137,135","114,197","119,173","125,187","127,202","98,200","102,176","112,190","115,206","80,207","83,186","93,192","99,204"
cursor,hand_images\hand_2280.png,"155,245","178,226","191,201","194,176","183,161","177,179","181,151","183,133","183,117","163,179","169,157","179,167","184,180","149,183","152,161","164,174","170,191","133,190","136,171","147,176","154,187"
cursor,hand_images\hand_2281.png,"222,244","245,227","260,204","266,184","266,170","244,179","250,152","254,135","256,119","232,180","239,156","253,165","261,177","217,183","223,158","236,173","242,191","201,190","206,169","219,176","227,188"
cursor,hand_images\hand_2282.png,"244,242","267,225","282,201","288,179","282,164","267,176","273,147","278,130","281,115","255,177","262,154","271,170","275,185","242,180","248,156","259,173","264,192","226,187","232,167","244,174","251,186"
cursor,hand_images\hand_2283.png,"283,240","303,224","317,201","324,180","317,165","303,175","308,148","313,132","316,118","290,175","299,156","307,174","309,190","276,180","284,159","295,178","299,195","261,187","269,168","281,176","287,189"
cursor,hand_images\hand_2284.png,"309,243","330,227","346,208","353,189","347,172","327,182","334,155","339,140","343,126","315,182","327,162","336,180","338,196","303,185","313,165","324,183","328,200","288,191","297,174","310,182","317,193"
cursor,hand_images\hand_2285.png,"326,251","347,236","363,216","371,197","366,180","345,193","350,165","356,150","360,136","334,192","347,173","355,190","357,206","321,195","333,174","343,191","347,208","307,200","316,183","329,191","336,203"
cursor,hand_images\hand_2286.png,"347,253","367,238","382,219","388,201","382,185","363,196","368,169","374,154","377,141","352,196","363,176","372,192","375,208","341,199","350,179","361,196","364,212","327,205","335,188","347,196","354,207"
cursor,hand_images\hand_2287.png,"378,259","398,242","412,223","418,205","412,189","391,199","395,174","401,160","406,148","380,200","390,181","402,195","408,209","368,204","379,185","392,199","397,215","355,211","365,195","378,202","386,213"
cursor,hand_images\hand_2288.png,"404,255","423,237","436,218","444,202","439,188","414,194","420,169","427,157","432,145","403,195","418,179","429,195","432,210","392,200","406,183","418,198","423,214","379,208","391,191","405,199","413,211"
cursor,hand_images\hand_2289.png,"430,256","451,238","466,219","475,202","473,186","444,193","453,167","462,154","469,143","434,194","452,178","464,195","466,210","422,198","440,181","453,197","457,213","409,205","425,189","440,198","447,209"
cursor,hand_images\hand_2290.png,"449,259","471,243","488,224","497,207","495,192","466,197","474,171","484,158","492,146","455,197","473,180","484,199","485,214","443,200","462,184","473,202","476,218","430,207","446,192","460,200","467,211"
cursor,hand_images\hand_2291.png,"458,277","481,262","500,243","511,228","511,212","477,214","488,188","500,175","509,163","466,214","488,199","499,217","499,233","455,216","476,202","487,220","489,236","442,221","461,208","475,219","480,231"
cursor,hand_images\hand_2292.png,"448,308","470,294","488,277","498,263","501,248","467,247","477,221","488,210","497,200","456,247","475,234","485,252","486,267","444,250","463,237","473,256","475,271","432,255","447,242","461,251","467,261"
cursor,hand_images\hand_2293.png,"432,339","452,326","470,309","481,295","482,280","449,279","459,254","470,242","480,232","439,278","461,267","470,285","470,301","428,280","451,271","459,289","460,304","417,285","434,274","447,285","453,296"
cursor,hand_images\hand_2294.png,"423,350","444,337","461,321","472,308","473,294","440,290","450,266","462,255","472,245","429,290","453,280","461,297","462,313","419,293","441,284","451,301","453,316","407,298","425,286","437,296","444,308"
cursor,hand_images\hand_2295.png,"393,371","414,359","432,343","443,330","445,316","412,309","423,286","435,275","445,267","401,308","427,301","434,320","432,334","390,312","415,306","423,324","423,338","379,319","397,311","409,321","415,332"
cursor,hand_images\hand_2296.png,"368,379","390,365","407,349","418,335","416,320","389,319","399,294","410,283","419,275","378,319","400,308","407,327","406,342","367,323","386,313","395,330","396,345","354,330","367,316","379,324","385,335"
cursor,hand_images\hand_2297.png,"307,365","329,349","345,331","349,316","345,306","328,302","334,279","340,267","345,257","315,303","329,293","337,309","338,324","303,308","315,296","324,312","327,327","289,315","301,304","312,314","317,326"
cursor,hand_images\hand_2298.png,"273,357","293,342","306,321","309,304","306,292","295,297","301,273","306,260","310,248","284,298","294,281","305,292","310,304","272,302","281,286","290,301","293,316","258,308","267,294","277,304","280,316"
cursor,hand_images\hand_2299.png,"228,344","247,328","260,309","263,292","257,280","252,286","257,262","259,249","259,237","240,288","245,269","251,282","252,294","227,292","232,272","239,287","241,302","214,298","218,282","227,290","232,301"
cursor,hand_images\hand_2300.png,"207,346","228,328","239,310","243,293","237,279","230,290","233,270","235,276","236,286","219,291","223,271","227,286","228,300","207,293","211,274","217,288","220,302","194,298","198,283","206,290","211,300"
cursor,hand_images\hand_2301.png,"167,344","186,327","199,310","200,292","193,280","190,289","194,272","198,277","200,285","179,289","183,270","188,278","190,289","167,291","170,272","176,285","178,299","154,296","157,281","165,289","169,300"
cursor,hand_images\hand_2302.png,"146,341","163,327","173,307","174,288","164,275","167,284","169,260","168,246","166,233","155,286","156,269","159,285","160,297","142,290","142,273","148,289","151,302","129,297","129,283","137,292","142,301"
cursor,hand_images\hand_2303.png,"136,344","153,329","163,308","163,288","152,276","156,285","158,260","157,246","155,234","143,287","144,270","148,286","149,298","130,291","129,273","137,289","141,303","117,299","117,284","126,293","131,304"
cursor,hand_images\hand_2304.png,"116,329","134,316","145,297","147,277","135,264","140,273","142,248","141,233","138,220","127,275","128,257","131,273","132,285","114,279","113,261","120,277","122,290","101,286","101,271","109,281","113,290"
cursor,hand_images\hand_2305.png,"101,324","120,310","131,289","131,268","120,255","126,267","128,244","128,228","126,216","112,268","113,250","116,264","117,277","99,272","98,254","104,269","107,283","85,279","85,263","93,270","97,280"
cursor,hand_images\hand_2306.png,"94,318","112,304","124,284","125,264","115,250","119,263","123,239","123,225","121,212","106,264","107,245","110,259","110,271","93,268","93,249","99,264","102,277","79,274","80,258","87,266","92,276"
cursor,hand_images\hand_2307.png,"91,314","109,299","120,278","121,257","111,244","113,258","115,235","114,221","113,209","100,260","101,242","105,254","107,267","87,265","87,247","94,259","98,272","73,271","74,256","82,263","88,272"
cursor,hand_images\hand_2308.png,"93,309","111,293","122,273","122,251","111,239","115,252","117,227","115,212","112,201","102,253","102,235","105,249","108,261","89,258","88,240","95,254","99,267","75,265","75,249","83,257","88,266"
cursor,hand_images\hand_2309.png,"118,296","136,279","146,258","145,239","136,226","136,239","137,214","137,199","136,186","124,241","124,222","130,233","134,245","112,247","112,227","120,238","124,252","98,254","99,238","107,242","113,251"
cursor,hand_images\hand_2310.png,"141,277","158,263","169,244","171,226","163,213","162,223","165,199","166,185","166,173","150,224","153,208","157,220","158,232","138,228","140,211","147,223","149,236","125,234","128,220","135,227","140,236"
cursor,hand_images\hand_2311.png,"199,247","217,230","227,212","229,195","225,181","215,195","220,173","223,159","225,147","205,196","211,179","218,187","222,197","194,199","198,181","207,191","211,205","181,204","184,189","194,193","200,202"
cursor,hand_images\hand_2312.png,"241,244","257,227","267,209","271,193","265,179","251,193","254,170","256,157","258,145","241,194","248,176","257,186","262,199","231,197","236,178","247,189","253,203","219,203","224,187","235,192","241,201"
cursor,hand_images\hand_2313.png,"266,241","282,227","291,208","295,192","290,178","277,192","280,170","284,157","286,146","268,193","276,175","285,186","288,199","257,196","265,176","275,189","280,203","245,200","251,185","262,190","269,200"
cursor,hand_images\hand_2314.png,"306,245","323,231","335,214","341,198","339,184","318,192","324,170","330,158","336,147","309,192","320,176","329,189","333,202","298,195","308,179","320,192","325,206","286,201","295,186","307,192","313,202"
cursor,hand_images\hand_2315.png,"330,251","347,237","360,221","368,206","367,192","342,199","347,176","355,165","363,154","334,199","348,181","358,195","361,209","325,201","337,183","349,197","353,212","314,206","323,189","335,196","340,207"
cursor,hand_images\hand_2316.png,"338,256","357,244","371,227","380,213","377,198","353,205","358,182","367,171","375,162","345,205","360,188","371,203","372,217","336,207","349,189","361,205","364,219","325,212","336,196","348,204","354,214"
cursor,hand_images\hand_2317.png,"341,263","359,250","374,234","383,220","382,205","355,211","362,188","370,177","378,168","347,210","363,194","373,209","375,224","338,212","352,195","364,210","368,225","327,216","339,201","352,209","357,220"
cursor,hand_images\hand_2318.png,"348,274","367,262","382,246","391,232","390,217","363,222","369,201","378,190","387,182","355,221","370,205","381,219","384,233","346,223","361,207","372,221","376,236","336,227","349,214","361,220","367,230"
cursor,hand_images\hand_2319.png,"328,292","347,281","363,265","373,251","371,236","346,241","353,219","362,207","370,198","338,241","353,226","362,241","363,255","328,242","342,227","351,241","354,255","316,246","327,232","339,238","345,249"
cursor,hand_images\hand_2320.png,"279,304","301,288","316,271","323,257","320,244","299,253","299,233","303,223","306,216","290,252","297,235","308,244","312,256","280,253","287,235","299,245","303,258","269,256","276,241","287,246","293,255"
cursor,hand_images\hand_2321.png,"251,302","269,292","284,274","288,259","286,247","268,253","272,232","278,218","282,209","257,253","262,234","272,242","275,253","246,255","251,236","263,245","267,256","233,260","239,245","250,248","257,256"
cursor,hand_images\hand_2322.png,"186,316","203,302","217,284","222,267","214,256","205,260","210,234","214,218","216,205","193,262","198,245","207,250","212,258","181,267","185,251","193,259","198,271","168,274","171,259","180,263","186,271"
cursor,hand_images\hand_2323.png,"141,329","159,315","171,297","174,280","166,268","160,275","164,252","166,238","167,227","148,277","153,258","159,268","162,280","136,281","138,262","147,272","152,285","123,288","125,272","134,277","140,286"
cursor,hand_images\hand_2324.png,"259,371","256,353","247,331","239,316","231,304","237,324","211,326","214,333","222,334","234,334","207,336","211,341","219,342","230,346","204,346","209,351","217,352","226,358","203,357","208,360","215,361"
cursor,hand_images\hand_2325.png,"113,322","129,307","139,286","139,266","128,254","127,267","128,245","128,231","127,219","115,269","116,251","123,261","128,271","103,275","102,255","112,266","118,278","90,283","91,267","100,271","106,279"
cursor,hand_images\hand_2326.png,"249,364","248,344","241,323","237,306","235,293","225,318","206,319","209,326","217,328","218,328","200,329","205,335","213,337","212,340","195,338","199,343","207,345","208,352","193,349","196,353","203,355"
