Gesture,Image Name,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
dubble_click,hand_images\hand_2645.png,"201,299","226,281","243,261","238,235","219,226","240,226","246,196","249,181","251,165","225,220","234,188","240,169","245,151","210,223","216,196","225,180","233,165","192,235","200,210","209,214","214,226"
dubble_click,hand_images\hand_2646.png,"196,303","223,286","238,266","234,240","215,232","237,231","244,200","246,184","248,168","222,224","232,191","237,171","242,152","207,227","213,199","221,185","230,170","190,240","198,216","206,221","210,233"
dubble_click,hand_images\hand_2647.png,"194,305","220,287","236,268","232,241","212,234","234,231","242,200","244,185","246,168","219,225","230,190","236,169","241,149","204,228","209,200","217,184","226,167","186,243","193,218","201,222","204,234"
dubble_click,hand_images\hand_2648.png,"205,301","232,281","248,260","240,236","219,231","242,225","249,194","252,178","253,162","227,219","236,187","240,167","244,148","212,222","219,194","226,180","234,164","196,236","203,210","210,213","212,225"
dubble_click,hand_images\hand_2649.png,"220,300","245,286","265,259","260,233","241,221","261,225","270,197","273,180","276,164","245,218","253,188","257,169","262,153","229,220","235,190","242,172","248,157","210,227","214,208","223,211","229,218"
dubble_click,hand_images\hand_2650.png,"244,283","274,263","288,243","286,216","267,208","283,208","293,178","297,162","300,147","268,201","279,171","285,154","290,137","253,203","260,175","269,160","279,143","236,216","242,190","252,193","259,204"
dubble_click,hand_images\hand_2651.png,"244,297","274,282","288,262","287,235","269,225","283,226","295,197","300,181","304,164","269,220","281,190","288,172","294,155","255,222","263,192","272,177","282,160","238,234","245,206","255,211","260,225"
dubble_click,hand_images\hand_2652.png,"343,423","325,416","309,408","296,403","281,403","316,375","302,366","290,378","284,391","332,378","319,367","304,383","297,399","347,388","339,375","323,391","315,405","361,402","354,396","340,406","331,415"
dubble_click,hand_images\hand_2653.png,"213,311","237,296","254,275","252,252","238,242","252,243","260,216","264,202","268,188","238,237","247,208","252,191","257,176","223,238","230,212","238,196","245,183","206,245","206,224","211,219","216,220"
dubble_click,hand_images\hand_2654.png,"207,311","228,300","245,279","241,257","227,246","244,247","252,224","256,212","259,199","231,241","241,216","246,202","251,188","217,242","225,218","234,205","241,193","201,248","205,230","212,233","217,241"
dubble_click,hand_images\hand_2655.png,"216,318","235,306","249,286","242,265","224,258","249,258","254,236","256,223","256,210","236,252","242,230","245,217","248,203","222,254","227,232","233,220","236,208","206,260","208,243","213,244","217,248"
dubble_click,hand_images\hand_2656.png,"238,322","260,308","273,294","273,274","260,268","270,265","277,242","280,231","282,218","259,262","268,238","272,223","276,209","247,264","253,242","261,231","269,219","234,274","240,254","248,257","252,266"
dubble_click,hand_images\hand_2657.png,"253,316","274,299","283,283","282,264","267,260","274,258","279,235","280,223","280,211","263,255","269,231","271,218","273,204","253,259","256,237","261,225","267,212","242,270","244,249","252,250","257,256"
dubble_click,hand_images\hand_2658.png,"305,300","318,283","322,263","320,247","310,241","308,243","309,224","310,211","310,200","299,244","299,221","301,207","302,195","290,248","289,225","292,211","296,201","281,256","285,238","295,238","304,243"
dubble_click,hand_images\hand_2659.png,"318,298","331,284","336,263","334,246","323,241","319,243","319,223","320,210","320,199","311,243","311,220","313,206","314,195","302,248","301,224","304,211","307,200","294,256","296,237","306,238","314,244"
dubble_click,hand_images\hand_2660.png,"318,315","333,299","338,281","338,264","328,259","323,257","323,235","323,222","323,210","313,258","313,233","314,217","316,205","304,264","301,240","305,225","309,213","296,274","298,253","308,252","317,257"
dubble_click,hand_images\hand_2661.png,"300,326","314,311","323,294","319,280","310,272","306,271","306,251","306,238","306,227","296,272","296,249","296,235","297,224","287,276","285,255","288,244","293,236","278,285","278,270","287,269","296,272"
dubble_click,hand_images\hand_2662.png,"279,322","293,307","298,288","291,272","280,267","285,267","284,246","284,233","283,222","275,267","274,244","274,230","273,218","266,272","263,251","266,238","267,226","257,283","256,264","263,264","270,268"
dubble_click,hand_images\hand_2663.png,"266,323","279,308","285,291","282,275","270,269","272,270","271,248","270,236","268,225","262,270","262,246","263,231","263,220","254,275","252,252","255,239","257,227","246,285","247,265","255,266","262,274"
dubble_click,hand_images\hand_2664.png,"257,325","271,309","277,294","274,278","262,274","263,271","262,248","260,237","258,226","254,272","252,247","251,233","251,222","245,277","242,255","243,241","244,228","239,289","240,268","247,270","253,278"
dubble_click,hand_images\hand_2665.png,"256,327","270,315","278,299","275,284","265,277","266,276","266,255","266,242","265,231","257,275","257,251","257,235","257,223","249,279","248,255","251,240","253,228","240,288","244,270","253,273","261,280"
dubble_click,hand_images\hand_2666.png,"258,325","273,311","281,296","278,280","267,275","269,271","271,248","271,236","271,226","260,270","262,246","261,231","262,220","252,275","251,252","254,239","256,226","244,287","247,266","255,268","260,277"
dubble_click,hand_images\hand_2667.png,"258,322","273,310","281,295","278,278","266,273","271,269","272,247","271,234","270,223","261,268","263,244","264,229","264,217","252,272","252,250","254,237","257,224","244,283","245,264","252,266","258,274"
dubble_click,hand_images\hand_2668.png,"275,321","291,308","300,292","294,277","282,273","290,266","292,244","292,231","291,220","280,264","283,240","283,227","284,215","271,268","271,246","273,234","275,221","261,279","263,259","270,263","274,272"
dubble_click,hand_images\hand_2669.png,"292,317","308,303","317,288","312,273","302,267","308,262","310,239","310,227","310,216","298,260","301,236","302,221","303,208","288,264","289,242","291,229","294,215","279,276","282,256","289,260","294,268"
dubble_click,hand_images\hand_2670.png,"339,293","356,274","367,254","360,239","347,237","353,230","354,210","353,198","352,188","342,231","343,208","344,194","344,181","332,236","330,215","333,202","334,192","321,246","320,229","328,228","335,231"
dubble_click,hand_images\hand_2671.png,"378,289","391,274","397,253","393,239","382,233","382,229","383,210","383,197","382,187","372,230","374,208","374,195","374,183","362,236","362,214","365,202","366,191","353,246","358,230","368,229","377,231"
dubble_click,hand_images\hand_2672.png,"399,290","413,278","423,259","422,244","411,237","409,233","411,214","413,201","415,190","399,233","402,210","405,196","407,184","389,238","389,214","394,200","396,188","380,246","385,229","395,230","403,236"
dubble_click,hand_images\hand_2673.png,"418,298","436,284","445,265","446,247","434,244","430,239","433,216","436,203","438,191","421,238","424,213","427,198","430,186","411,242","412,219","416,204","419,190","402,253","405,231","413,235","420,245"
dubble_click,hand_images\hand_2674.png,"434,338","454,322","466,304","471,287","458,283","450,269","455,245","458,231","460,218","439,269","443,242","447,226","451,212","428,276","430,249","436,234","442,220","420,290","429,266","440,271","449,282"
dubble_click,hand_images\hand_2675.png,"431,341","445,334","460,315","464,300","455,292","439,297","439,281","447,284","454,290","429,297","432,279","442,284","449,292","420,298","425,280","439,288","448,298","410,301","420,284","431,282","439,286"
dubble_click,hand_images\hand_2676.png,"428,349","447,336","462,317","467,303","456,295","445,282","450,258","455,243","459,229","433,283","437,255","443,239","449,225","422,290","425,262","433,246","440,233","412,301","423,281","437,286","447,296"
dubble_click,hand_images\hand_2677.png,"411,342","424,334","436,316","441,302","433,295","415,289","416,266","421,251","426,239","404,291","403,264","409,248","415,234","394,297","403,281","417,289","427,298","387,306","397,288","410,288","420,293"
dubble_click,hand_images\hand_2678.png,"407,349","424,336","437,316","442,303","433,295","418,280","423,257","428,243","433,230","407,282","410,256","417,240","424,228","397,291","399,263","407,248","415,235","388,305","398,284","412,288","424,297"
dubble_click,hand_images\hand_2679.png,"370,351","389,335","402,316","406,304","397,301","383,281","387,261","391,249","394,237","372,284","375,260","380,248","384,238","361,293","365,271","373,262","381,255","354,308","361,292","375,294","389,299"
dubble_click,hand_images\hand_2680.png,"303,338","319,320","327,301","328,288","321,281","315,272","317,252","319,238","320,227","307,273","309,250","311,236","312,224","299,278","300,257","306,244","312,234","290,288","295,276","306,277","316,282"
dubble_click,hand_images\hand_2681.png,"159,328","173,325","185,310","181,293","170,282","189,280","198,258","203,243","206,230","178,276","188,253","193,238","198,224","165,277","173,254","180,240","185,226","150,283","154,270","160,276","164,284"
dubble_click,hand_images\hand_2682.png,"170,338","189,331","205,316","203,299","192,287","208,285","217,264","222,251","226,239","196,280","207,257","213,243","218,229","183,281","193,258","201,245","207,233","167,286","173,273","180,281","184,292"
dubble_click,hand_images\hand_2683.png,"153,347","174,338","191,322","190,304","178,293","191,289","201,266","206,252","211,239","179,284","190,260","196,245","202,230","165,285","174,262","183,248","190,235","149,293","156,278","163,286","168,297"
dubble_click,hand_images\hand_2684.png,"163,349","182,342","200,326","200,308","192,294","201,290","212,269","219,256","224,243","189,285","201,261","208,247","214,233","174,287","186,262","195,249","203,236","158,294","168,279","176,288","182,300"
dubble_click,hand_images\hand_2685.png,"149,356","172,349","191,333","191,315","183,304","191,296","202,273","210,259","216,246","179,292","192,266","200,251","207,237","165,293","176,268","186,253","196,240","148,299","156,283","164,293","170,305"
dubble_click,hand_images\hand_2686.png,"131,360","153,353","172,335","172,316","160,304","172,298","182,275","188,259","192,245","159,294","170,268","177,251","183,236","143,295","154,270","163,255","171,241","126,303","134,288","142,296","149,307"
dubble_click,hand_images\hand_2687.png,"128,360","151,352","170,335","169,317","157,306","167,297","177,273","182,258","187,243","154,293","166,267","172,250","179,234","139,295","149,269","159,254","167,240","122,303","130,286","138,296","143,309"
dubble_click,hand_images\hand_2688.png,"151,372","171,366","190,350","191,334","182,322","190,310","200,286","207,272","212,259","177,306","188,279","195,264","202,250","162,308","172,283","181,268","190,255","145,316","155,300","163,310","169,323"
dubble_click,hand_images\hand_2689.png,"158,381","178,374","197,360","199,345","190,333","197,321","208,299","213,284","218,271","185,318","197,292","204,277","210,262","171,320","181,295","190,282","198,269","154,328","164,312","172,321","177,333"
dubble_click,hand_images\hand_2690.png,"146,374","166,367","184,353","185,337","176,326","188,315","198,294","205,281","210,270","176,310","189,286","196,273","203,260","162,312","174,288","182,276","190,264","145,319","152,304","158,313","163,325"
dubble_click,hand_images\hand_2691.png,"123,359","144,350","161,332","159,312","147,300","164,296","173,275","177,260","181,247","151,291","163,268","169,253","175,239","137,293","148,269","155,256","162,243","120,300","126,285","133,294","137,304"
dubble_click,hand_images\hand_2692.png,"106,343","126,334","142,315","137,295","124,281","144,280","150,257","152,241","153,227","130,275","139,251","143,236","147,222","115,277","123,253","129,240","134,226","98,284","103,269","109,276","113,285"
dubble_click,hand_images\hand_2693.png,"104,341","123,332","140,313","134,291","120,278","142,277","148,253","151,237","152,223","128,272","136,246","140,230","144,215","113,274","120,249","126,234","131,220","95,281","100,267","107,274","112,284"
dubble_click,hand_images\hand_2694.png,"114,344","134,335","150,315","143,295","130,282","150,283","158,259","161,243","163,229","137,278","146,252","152,236","157,222","122,279","132,253","140,238","146,224","105,287","110,271","117,278","123,288"
dubble_click,hand_images\hand_2695.png,"121,345","142,337","159,318","154,299","142,286","160,284","168,260","171,245","174,232","147,279","156,253","162,238","167,225","133,280","141,256","147,242","153,229","117,287","122,273","128,279","133,289"
dubble_click,hand_images\hand_2696.png,"129,351","150,343","167,325","164,306","154,293","168,290","177,266","181,252","185,238","156,285","166,259","172,244","178,230","141,286","151,260","159,246","166,233","125,293","131,279","138,287","143,298"
dubble_click,hand_images\hand_2697.png,"124,347","146,338","163,322","162,304","152,291","161,283","169,261","174,246","176,233","149,279","158,254","163,238","167,224","135,282","142,257","149,243","155,230","118,291","124,274","132,281","139,291"
dubble_click,hand_images\hand_2698.png,"108,334","127,321","140,301","135,282","122,270","134,269","140,245","143,230","145,216","121,267","127,240","130,224","134,209","107,272","112,245","118,229","123,215","92,282","94,263","105,266","114,273"
dubble_click,hand_images\hand_2699.png,"90,328","109,316","123,299","116,278","105,265","121,266","127,241","129,226","130,212","108,263","115,236","118,219","122,204","93,265","99,239","105,224","111,210","77,274","80,256","88,259","95,266"
dubble_click,hand_images\hand_2700.png,"63,324","79,310","90,289","79,269","62,259","87,256","88,231","86,215","83,201","72,254","74,228","73,211","72,195","58,259","59,233","61,217","62,204","43,269","43,255","49,257","54,261"
dubble_click,hand_images\hand_2701.png,"61,325","77,309","86,290","75,269","59,259","83,257","83,231","81,216","79,201","68,254","70,227","70,209","71,193","54,259","55,232","58,216","60,201","40,271","38,253","44,255","51,262"
dubble_click,hand_images\hand_2702.png,"88,336","108,325","124,302","115,283","99,273","126,267","131,245","133,231","134,218","111,263","119,240","123,228","126,215","96,265","103,244","109,232","113,220","79,273","84,261","90,267","95,274"
dubble_click,hand_images\hand_2703.png,"103,343","123,334","140,316","136,297","124,283","140,281","149,257","153,242","156,228","127,276","136,251","142,235","147,222","112,278","121,253","128,239","134,226","96,285","100,271","108,277","116,286"
dubble_click,hand_images\hand_2704.png,"86,344","106,332","118,313","110,293","97,282","119,278","125,252","126,236","127,221","105,273","114,246","117,229","121,213","90,276","97,250","102,235","107,220","73,285","78,267","85,273","90,282"
dubble_click,hand_images\hand_2705.png,"86,343","105,331","118,313","110,292","96,280","121,277","126,252","127,236","127,221","107,272","114,246","117,230","120,214","92,275","98,249","103,235","107,221","75,284","77,267","83,272","88,282"
dubble_click,hand_images\hand_2706.png,"83,345","104,332","115,316","108,295","94,283","118,279","125,253","127,237","128,221","104,274","113,247","117,230","121,214","90,276","97,250","103,235","108,220","72,288","77,266","83,272","87,284"
dubble_click,hand_images\hand_2707.png,"88,345","109,333","122,315","115,293","102,281","126,281","133,255","135,239","136,224","112,275","121,247","124,231","129,215","97,277","105,251","112,236","118,222","79,286","82,267","89,273","94,282"
dubble_click,hand_images\hand_2708.png,"86,347","106,335","119,317","110,296","98,284","123,282","130,256","133,241","133,225","109,276","119,249","122,234","126,218","94,278","103,253","109,239","115,224","77,287","80,268","86,274","91,284"
dubble_click,hand_images\hand_2709.png,"82,350","101,339","114,319","105,299","93,286","119,284","124,258","126,242","126,227","105,278","113,252","117,236","121,222","89,280","97,254","102,240","107,226","72,288","74,271","78,276","81,283"
dubble_click,hand_images\hand_2710.png,"77,347","96,338","109,318","100,297","86,284","115,284","121,260","122,243","123,228","101,278","108,252","111,236","114,220","85,279","93,255","97,240","101,226","69,286","71,274","74,280","75,287"
dubble_click,hand_images\hand_2711.png,"75,333","94,321","105,299","91,278","75,267","111,267","115,239","114,222","113,207","96,261","101,233","102,215","104,199","80,263","86,235","90,219","94,205","64,270","64,255","67,261","70,267"
dubble_click,hand_images\hand_2712.png,"85,302","103,288","111,266","99,245","85,232","118,232","122,205","122,187","122,171","103,227","108,199","109,180","112,162","87,230","93,202","96,184","99,169","71,238","71,221","73,226","74,236"
dubble_click,hand_images\hand_2713.png,"89,292","106,281","117,258","104,236","89,222","124,225","128,198","127,180","126,163","110,219","115,191","116,172","118,155","94,221","100,193","103,176","107,161","78,229","77,213","79,217","81,222"
dubble_click,hand_images\hand_2714.png,"93,299","109,288","116,267","100,247","85,234","124,231","125,203","124,186","122,169","109,226","112,197","113,179","113,162","94,228","98,200","100,184","102,168","78,236","76,219","78,226","80,235"
dubble_click,hand_images\hand_2715.png,"95,299","111,287","120,266","105,246","89,234","128,230","130,205","128,188","126,172","113,225","117,197","116,181","117,164","98,227","103,200","105,185","106,169","82,235","81,219","84,228","87,239"
dubble_click,hand_images\hand_2716.png,"112,256","130,245","139,220","125,200","109,189","144,190","147,162","146,144","143,127","130,185","134,156","134,136","135,119","115,187","119,158","123,140","125,124","98,193","99,178","103,185","105,193"
dubble_click,hand_images\hand_2717.png,"189,242","208,225","219,197","204,177","185,169","215,165","217,138","217,120","215,104","199,163","204,134","205,115","205,98","184,167","189,141","192,123","194,107","168,177","170,163","176,166","180,172"
dubble_click,hand_images\hand_2718.png,"229,237","249,222","263,195","253,173","235,160","256,157","257,131","257,114","257,98","239,154","243,125","246,107","248,90","223,160","225,130","230,113","234,97","206,171","209,153","220,156","228,162"
dubble_click,hand_images\hand_2719.png,"253,246","275,231","289,202","284,179","267,170","280,167","285,138","286,120","287,103","266,164","270,133","273,114","275,96","251,167","254,137","259,120","261,105","235,176","236,156","246,157","253,163"
dubble_click,hand_images\hand_2720.png,"291,256","311,239","324,214","319,189","301,179","311,177","313,149","314,130","315,112","296,175","299,142","302,121","305,103","282,181","282,147","286,128","289,112","267,192","270,167","281,173","290,183"
dubble_click,hand_images\hand_2721.png,"329,275","349,258","363,232","359,211","344,199","349,195","352,167","353,149","352,133","336,193","340,161","342,141","344,124","321,200","321,168","326,149","330,132","306,212","309,191","322,194","335,202"
dubble_click,hand_images\hand_2722.png,"355,279","376,265","391,242","394,221","384,207","381,204","389,178","394,161","398,146","368,202","376,171","382,153","387,136","355,207","359,176","368,159","376,144","339,216","348,197","362,201","373,210"
dubble_click,hand_images\hand_2723.png,"377,285","399,274","418,252","425,231","412,217","409,213","418,186","425,170","432,156","396,211","404,179","412,161","418,147","382,215","390,183","401,166","409,152","367,224","380,203","394,211","403,222"
dubble_click,hand_images\hand_2724.png,"392,295","416,283","436,261","444,240","433,224","425,221","436,194","444,178","451,163","412,219","423,187","432,169","441,153","398,223","406,189","417,172","427,157","382,233","397,211","412,219","423,232"
dubble_click,hand_images\hand_2725.png,"427,300","446,293","464,275","472,256","465,242","445,251","454,237","460,240","462,247","433,247","442,230","451,236","456,244","421,246","429,227","441,234","449,244","408,248","420,231","432,230","443,234"
dubble_click,hand_images\hand_2726.png,"423,311","446,300","463,276","472,256","463,241","451,235","459,207","466,190","473,174","438,233","448,201","456,182","463,166","424,239","431,207","441,188","449,173","409,249","424,230","440,236","453,245"
dubble_click,hand_images\hand_2727.png,"437,322","459,311","478,289","488,271","480,258","467,247","477,220","485,205","494,190","454,245","465,213","475,195","485,180","440,250","448,217","459,200","470,187","426,261","442,241","456,249","466,261"
dubble_click,hand_images\hand_2728.png,"442,359","464,349","484,329","496,313","488,301","471,287","483,262","493,246","502,233","458,286","470,255","480,237","490,222","445,290","456,259","469,240","480,225","432,300","452,281","467,291","477,304"
dubble_click,hand_images\hand_2729.png,"436,362","459,351","480,330","491,314","482,303","466,288","478,263","487,248","496,235","453,287","463,258","473,241","481,227","439,293","450,263","463,246","473,231","426,304","445,286","461,295","472,306"
dubble_click,hand_images\hand_2730.png,"419,355","441,345","460,324","470,309","460,297","446,282","456,258","464,242","472,229","434,281","444,253","453,237","461,222","420,287","430,258","442,242","452,227","407,299","424,280","440,288","451,300"
dubble_click,hand_images\hand_2731.png,"384,355","407,343","426,323","435,306","425,295","413,282","422,259","429,245","437,232","402,281","411,253","420,238","429,224","389,287","397,258","409,243","418,229","375,298","391,279","405,286","416,295"
dubble_click,hand_images\hand_2732.png,"296,363","312,356","324,340","318,328","307,321","317,303","322,282","327,268","333,259","305,302","311,279","317,264","325,254","291,308","297,284","305,270","313,260","277,318","284,303","293,297","301,293"
dubble_click,hand_images\hand_2733.png,"289,380","312,366","325,346","326,332","315,326","319,303","324,282","329,269","333,259","306,303","312,277","318,264","324,253","292,309","298,286","307,273","314,262","277,321","287,311","299,315","309,321"
dubble_click,hand_images\hand_2734.png,"204,379","226,370","243,353","240,335","228,324","241,313","248,291","253,277","257,265","227,309","237,285","243,271","249,258","213,312","221,288","229,275","236,264","196,321","204,305","213,312","220,322"
dubble_click,hand_images\hand_2735.png,"123,376","148,366","165,347","163,328","151,317","170,313","181,292","187,278","192,265","157,307","169,284","176,270","183,259","142,307","154,285","163,273","170,262","125,313","132,300","139,304","145,313"
dubble_click,hand_images\hand_2736.png,"96,370","115,358","127,334","112,315","95,305","128,302","130,279","130,264","130,250","114,298","118,273","119,258","120,244","99,301","103,276","105,263","107,250","83,309","84,297","87,305","90,313"
dubble_click,hand_images\hand_2737.png,"82,363","99,349","108,327","94,309","78,300","108,294","109,269","108,253","105,238","92,290","96,264","96,248","96,232","77,294","80,268","83,253","84,238","61,304","63,288","70,294","75,301"
dubble_click,hand_images\hand_2738.png,"76,314","94,310","102,301","99,294","88,291","96,281","96,258","94,245","91,234","82,278","82,255","83,241","83,228","69,282","69,262","71,250","73,238","57,290","57,288","62,293","66,300"
dubble_click,hand_images\hand_2739.png,"79,363","96,349","105,327","91,310","75,301","101,293","101,267","98,251","95,236","85,290","87,263","85,246","84,231","71,296","72,269","74,254","74,240","56,307","54,291","61,296","67,304"
dubble_click,hand_images\hand_2740.png,"74,367","91,353","99,330","86,313","69,304","96,295","95,270","92,254","89,239","81,293","82,267","81,250","80,235","65,298","67,271","69,256","69,243","50,308","50,294","57,299","63,306"
dubble_click,hand_images\hand_2741.png,"68,366","85,351","92,328","79,312","62,303","90,292","89,267","86,251","83,236","74,290","75,264","73,248","72,232","58,296","59,269","61,255","62,241","43,308","43,291","52,297","59,306"
dubble_click,hand_images\hand_2742.png,"63,356","80,343","87,321","73,304","57,294","84,285","84,260","81,244","77,229","69,283","69,256","67,238","65,222","54,288","54,261","54,245","54,230","39,300","39,284","46,291","52,300"
dubble_click,hand_images\hand_2743.png,"61,326","79,313","88,291","74,273","58,264","88,258","88,231","87,214","84,200","72,255","75,226","74,208","73,191","57,259","59,231","61,213","62,198","42,268","43,252","48,258","52,266"
dubble_click,hand_images\hand_2744.png,"72,295","90,280","98,256","83,237","66,229","101,225","103,200","102,183","100,168","86,221","89,194","89,177","90,160","70,224","73,198","76,181","78,165","54,232","57,219","63,224","67,230"
dubble_click,hand_images\hand_2745.png,"101,290","120,276","131,251","120,230","102,222","130,221","133,195","133,178","132,163","114,217","119,190","121,171","122,155","98,221","103,194","106,177","109,162","80,229","81,214","87,214","92,216"
dubble_click,hand_images\hand_2746.png,"118,292","136,279","150,256","141,234","124,222","147,224","152,198","153,181","153,166","132,220","137,191","139,173","141,157","116,223","119,196","123,178","127,163","100,231","99,218","106,220","113,224"
dubble_click,hand_images\hand_2747.png,"129,290","150,279","166,257","159,233","143,220","165,226","173,200","177,184","179,169","149,221","158,192","162,175","166,159","133,222","140,194","147,177","151,162","116,230","121,211","129,216","134,225"
dubble_click,hand_images\hand_2748.png,"137,296","157,286","174,265","167,244","151,231","172,233","178,209","182,195","185,181","157,228","165,202","169,186","173,170","141,230","149,204","156,188","161,174","124,237","129,220","137,226","142,236"
dubble_click,hand_images\hand_2749.png,"141,294","162,284","180,264","174,242","159,229","176,230","183,206","187,192","190,178","163,225","171,199","175,183","181,168","148,227","155,201","162,185","168,171","130,235","135,218","144,224","150,234"
dubble_click,hand_images\hand_2750.png,"145,294","166,285","184,266","180,244","165,231","181,231","189,208","193,194","197,181","168,227","177,202","182,187","188,172","153,229","162,203","170,188","177,174","135,236","141,220","151,227","158,237"
dubble_click,hand_images\hand_2751.png,"142,295","164,285","181,265","177,243","162,231","180,231","188,207","191,192","195,178","166,226","175,199","180,184","185,169","150,228","159,201","166,186","172,171","133,236","139,218","146,225","153,235"
dubble_click,hand_images\hand_2752.png,"168,289","190,279","207,258","203,239","190,227","205,225","213,201","218,187","222,174","190,220","199,194","204,179","210,165","175,222","183,197","191,183","197,170","159,229","165,215","173,219","179,226"
dubble_click,hand_images\hand_2753.png,"227,281","248,269","266,250","270,233","266,221","261,214","269,191","272,177","274,164","247,210","257,185","262,169","267,156","231,213","239,187","246,173","252,161","214,222","219,208","229,209","238,214"
dubble_click,hand_images\hand_2754.png,"304,272","325,256","338,233","339,213","329,201","329,203","337,178","342,161","345,147","318,200","326,170","332,151","337,136","304,203","309,172","318,155","325,142","289,212","297,191","310,195","321,204"
dubble_click,hand_images\hand_2755.png,"326,267","347,251","358,226","359,204","346,191","345,196","350,169","352,151","353,135","333,195","339,163","344,144","348,129","320,199","322,166","329,146","334,131","306,208","312,185","325,186","335,192"
dubble_click,hand_images\hand_2756.png,"367,301","384,285","396,259","398,238","387,226","380,228","384,203","387,187","390,175","369,228","371,197","373,179","375,163","356,233","358,202","365,186","371,173","344,242","352,221","365,222","375,229"
dubble_click,hand_images\hand_2757.png,"389,332","409,317","424,293","429,272","417,260","409,259","416,233","423,218","428,203","397,258","404,227","410,210","415,195","385,262","390,231","400,215","407,202","373,272","382,248","396,252","406,262"
dubble_click,hand_images\hand_2758.png,"387,337","405,321","422,298","425,278","411,267","403,262","409,238","415,223","420,209","391,262","396,232","401,215","406,200","379,268","383,236","392,220","400,206","366,279","376,256","390,261","401,269"
dubble_click,hand_images\hand_2759.png,"390,341","409,323","420,297","421,276","406,267","399,263","400,237","402,222","402,207","387,264","388,234","391,217","394,202","375,272","373,240","381,223","386,209","363,285","370,260","385,263","397,271"
dubble_click,hand_images\hand_2760.png,"416,338","432,318","441,291","442,271","428,262","416,262","417,234","419,217","422,203","404,264","401,232","405,213","409,198","393,272","389,239","398,220","406,207","384,284","390,261","407,260","420,265"
dubble_click,hand_images\hand_2761.png,"445,355","465,333","475,309","480,289","468,281","446,276","450,247","453,229","456,213","433,281","432,248","439,228","445,212","424,290","424,256","436,241","446,230","420,303","429,274","445,275","459,282"
dubble_click,hand_images\hand_2762.png,"441,364","462,344","474,320","479,301","468,291","446,286","451,257","455,239","459,224","433,288","436,255","443,235","451,220","422,296","424,263","435,245","446,230","415,310","429,284","445,288","458,298"
dubble_click,hand_images\hand_2763.png,"398,361","418,342","431,316","432,298","419,291","407,277","410,252","414,237","417,222","396,280","396,250","401,234","405,219","385,290","384,259","392,242","399,227","375,304","380,282","395,284","408,291"
dubble_click,hand_images\hand_2764.png,"350,348","368,328","381,302","379,282","363,275","360,271","362,244","366,228","369,215","347,272","346,241","350,223","353,208","336,280","334,249","341,231","347,218","325,294","328,270","343,270","356,276"
dubble_click,hand_images\hand_2765.png,"302,339","322,322","337,297","334,276","318,269","318,263","321,236","324,220","327,205","305,264","308,232","312,214","316,198","293,270","293,240","300,223","306,208","281,283","284,260","298,262","310,270"
dubble_click,hand_images\hand_2766.png,"239,322","260,307","275,284","272,264","257,254","266,251","271,227","274,212","276,198","253,249","258,221","261,205","264,191","239,253","244,226","251,211","255,197","225,263","231,244","242,248","251,255"
dubble_click,hand_images\hand_2767.png,"199,316","219,301","233,280","231,261","218,250","229,248","234,224","237,209","240,195","216,246","223,219","228,204","232,191","202,250","206,224","212,210","218,198","187,260","191,241","200,243","209,250"
dubble_click,hand_images\hand_2768.png,"163,315","181,303","193,280","187,261","172,252","191,249","195,227","197,213","198,200","177,247","182,223","186,208","189,194","163,252","166,228","171,214","175,203","148,262","151,246","160,248","167,253"
dubble_click,hand_images\hand_2769.png,"135,330","150,315","157,294","148,276","134,267","152,262","153,241","153,227","153,215","139,261","142,238","144,225","146,213","126,268","126,244","129,230","130,217","112,280","112,264","121,265","129,270"
dubble_click,hand_images\hand_2770.png,"118,336","131,320","137,299","127,282","112,275","129,271","129,247","127,232","124,219","115,271","116,245","115,229","114,214","102,277","101,252","103,237","104,223","89,289","89,271","97,272","104,276"
dubble_click,hand_images\hand_2771.png,"113,338","126,322","130,303","121,286","109,278","122,272","121,248","119,234","116,221","109,272","110,246","107,230","105,214","97,279","96,254","95,238","95,222","85,292","81,274","89,275","98,281"
dubble_click,hand_images\hand_2772.png,"101,343","114,328","117,307","105,291","90,283","111,277","108,252","104,237","100,223","97,277","95,251","93,234","91,219","84,284","80,258","80,242","79,228","71,297","68,281","75,283","83,290"
dubble_click,hand_images\hand_2773.png,"111,346","125,327","130,309","117,292","102,286","119,277","118,252","116,238","112,224","105,278","103,250","101,234","98,219","93,285","91,259","91,244","91,227","81,300","77,278","86,281","94,290"
dubble_click,hand_images\hand_2774.png,"148,340","163,322","168,300","159,284","146,276","157,269","156,244","155,228","153,214","143,270","142,242","141,225","139,210","131,278","128,252","129,236","131,223","119,292","118,275","128,273","138,275"
dubble_click,hand_images\hand_2775.png,"173,335","189,317","196,295","186,279","170,273","185,267","187,241","187,226","187,213","171,267","172,240","172,223","172,208","159,274","157,247","158,230","160,215","145,286","145,270","155,269","165,272"
dubble_click,hand_images\hand_2776.png,"205,332","223,318","234,298","227,280","213,271","225,263","228,238","228,222","227,208","212,262","215,233","216,216","216,200","199,268","200,240","203,223","205,208","185,280","186,264","197,265","208,271"
