Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
courser,./2541.png,"192,268","209,254","219,233","218,212","207,200","213,213","214,191","212,177","209,164","201,214","199,195","201,208","203,220","189,218","186,201","192,215","194,225","176,223","176,209","181,217","184,224"
courser,./2542.png,"216,254","233,243","245,221","246,200","236,189","239,203","241,181","241,166","240,153","226,203","226,183","229,197","230,209","214,206","213,189","219,202","221,213","201,211","201,197","207,203","210,210"
courser,./2543.png,"247,257","265,245","278,226","281,207","273,195","271,205","274,184","275,170","274,157","259,205","261,185","266,196","269,208","247,207","248,189","256,201","260,214","233,212","235,197","242,202","248,212"
courser,./2544.png,"302,262","322,250","337,230","342,211","337,196","325,208","331,186","335,173","339,161","315,207","321,187","327,202","329,216","303,210","309,191","317,207","320,221","289,215","294,198","304,205","309,215"
courser,./2545.png,"322,262","341,250","356,232","364,215","361,201","346,209","352,185","359,173","364,161","335,208","344,188","351,203","352,217","324,211","331,191","339,207","342,222","310,215","317,198","326,206","331,217"
courser,./2546.png,"369,283","389,270","404,254","413,239","413,223","391,228","400,206","409,193","417,182","381,227","394,213","402,229","404,244","369,228","381,216","391,231","394,246","355,232","366,219","377,228","383,239"
courser,./2547.png,"396,319","418,308","435,294","447,281","448,265","422,262","436,242","447,233","457,224","411,260","432,249","438,270","438,286","398,261","418,253","426,272","428,288","384,265","401,257","412,269","417,281"
courser,./2548.png,"411,330","433,319","453,306","466,293","467,277","440,272","453,251","466,243","477,236","429,270","451,262","457,282","457,297","417,272","439,266","446,285","446,300","404,277","423,268","433,281","436,294"
courser,./2549.png,"428,328","448,314","466,296","477,282","476,267","444,265","455,243","467,233","478,226","434,265","457,254","466,272","468,287","424,269","447,259","457,276","460,290","414,276","433,266","445,277","450,288"
courser,./2550.png,"435,340","457,327","475,310","487,297","489,283","453,276","467,255","480,246","492,239","442,275","470,270","480,288","481,303","432,279","459,275","469,293","472,307","422,287","444,281","457,292","462,304"
courser,./2551.png,"380,337","402,323","420,306","431,290","427,276","404,276","414,253","423,242","431,232","393,275","410,262","417,281","417,296","381,278","397,267","406,284","408,299","368,284","380,273","392,283","397,295"
courser,./2552.png,"339,339","359,324","373,305","379,289","373,277","362,280","368,256","372,244","376,232","349,281","357,264","364,282","367,297","336,284","343,269","353,286","357,301","322,291","328,276","339,284","345,295"
courser,./2553.png,"305,337","324,322","338,304","342,288","337,275","325,277","330,254","334,241","337,228","312,278","319,262","327,278","330,293","299,283","304,268","315,283","320,298","286,290","291,276","302,284","308,294"
courser,./2554.png,"271,336","289,323","302,305","306,287","296,276","290,280","295,256","298,242","301,229","278,280","282,261","288,278","291,293","265,284","269,269","277,285","281,299","251,291","254,275","263,283","268,294"
courser,./2555.png,"229,313","246,299","257,277","256,256","244,243","250,253","252,229","251,214","249,200","236,254","236,235","241,253","243,265","223,258","222,242","230,259","233,271","210,265","210,250","218,260","221,268"
courser,./2556.png,"215,282","232,268","243,247","241,226","229,213","237,223","238,200","237,184","234,171","223,223","222,204","225,222","227,234","209,228","207,211","214,227","217,240","196,234","196,219","202,228","206,237"
courser,./2557.png,"174,267","189,251","194,228","187,208","173,200","189,206","186,182","182,168","177,158","175,209","171,193","175,210","178,218","163,214","158,201","165,217","167,225","151,222","149,210","155,220","157,227"
courser,./2558.png,"149,291","162,273","165,249","154,230","140,222","159,229","153,205","146,191","139,181","145,233","136,218","140,232","145,242","134,239","124,224","130,238","136,249","123,248","116,235","122,244","127,252"
courser,./2559.png,"128,309","139,291","140,267","128,249","113,242","134,245","125,220","116,208","108,197","121,249","109,234","113,249","119,260","109,256","98,243","104,257","110,267","99,264","91,252","97,260","102,269"
courser,./2560.png,"128,333","141,315","145,291","134,273","119,264","136,269","130,245","123,232","115,221","121,273","115,258","122,274","126,284","109,280","101,266","111,280","116,289","98,289","93,276","101,284","106,291"
courser,./2561.png,"160,344","175,329","185,305","183,284","168,274","171,281","170,258","167,243","163,230","157,284","156,264","164,282","169,295","144,291","142,274","153,290","159,302","131,300","129,283","139,291","145,301"
courser,./2562.png,"203,349","220,333","232,311","235,291","224,279","217,288","219,264","221,249","221,234","204,290","207,269","217,283","222,297","192,296","195,278","207,291","213,305","179,304","181,287","192,294","199,304"
courser,./2563.png,"280,334","296,316","305,295","310,278","310,262","289,266","296,239","302,223","306,210","278,268","294,254","305,268","310,280","267,273","283,260","295,274","299,287","255,283","271,269","283,277","288,286"
courser,./2564.png,"345,319","368,302","385,283","396,268","397,251","370,250","380,225","388,212","395,200","358,250","379,238","386,256","387,272","345,252","367,242","374,259","376,275","332,259","350,248","361,259","367,270"
courser,./2565.png,"383,307","406,295","426,278","439,262","439,245","411,246","421,219","431,205","439,192","399,245","418,230","427,248","428,265","387,247","404,232","415,250","417,267","373,252","388,238","400,249","404,262"
courser,./2566.png,"442,308","468,299","489,286","505,273","508,255","477,252","492,229","504,217","516,207","467,249","489,238","496,257","494,273","455,249","477,239","485,258","484,275","441,251","459,240","470,253","472,268"
courser,./2567.png,"452,314","477,307","499,294","515,282","520,264","489,262","505,237","518,227","530,218","480,258","502,246","508,266","506,283","469,257","490,246","497,266","496,283","455,259","473,248","484,261","486,275"
courser,./2568.png,"444,332","468,324","489,311","503,299","508,282","477,277","492,254","505,243","516,233","467,275","489,264","495,284","494,300","456,274","477,265","484,284","484,301","442,277","461,267","471,280","474,294"
courser,./2569.png,"421,285","438,291","455,296","465,297","468,292","456,274","463,289","461,301","458,308","446,271","453,296","450,307","447,311","434,273","443,298","443,307","442,308","423,278","430,295","432,302","433,304"
courser,./2570.png,"405,344","430,335","452,321","466,308","468,291","437,285","451,260","464,249","475,240","426,283","450,273","455,295","452,311","414,284","437,276","443,296","442,312","399,288","418,279","429,292","432,305"
courser,./2571.png,"332,345","357,333","375,316","383,298","378,282","368,284","377,259","382,244","385,230","354,283","362,267","366,286","366,301","340,284","348,269","355,288","356,303","324,288","333,274","342,285","346,297"
courser,./2572.png,"283,332","303,320","321,301","326,283","316,270","310,272","316,247","320,233","323,219","297,272","304,254","311,272","313,288","283,275","289,260","298,278","301,293","269,281","273,265","282,275","287,287"
courser,./2573.png,"254,320","274,308","288,289","294,269","284,257","281,263","286,237","287,222","288,208","268,262","272,243","276,261","277,275","255,265","258,250","265,267","267,280","241,271","244,255","252,265","256,276"
courser,./2574.png,"233,323","252,312","265,291","266,270","254,259","256,265","258,240","258,225","256,211","242,265","244,246","247,264","248,278","229,269","229,254","236,271","238,283","216,276","216,260","224,270","227,280"
courser,./2575.png,"214,333","232,320","243,299","242,279","230,269","235,273","236,249","234,234","232,222","221,275","221,257","225,274","226,288","208,280","206,265","214,281","217,293","195,287","195,272","202,282","206,291"
courser,./2576.png,"192,334","208,318","217,296","214,275","201,265","212,272","211,248","208,233","203,221","197,273","195,255","198,273","200,284","185,278","182,263","188,279","190,290","172,285","171,270","177,279","180,288"
courser,./2577.png,"179,339","195,322","204,302","200,282","188,271","200,278","199,254","196,240","191,228","185,279","183,262","185,279","187,290","173,284","170,270","174,285","177,295","161,290","159,277","164,286","167,294"
courser,./2578.png,"145,351","159,337","166,314","159,295","145,286","161,290","156,267","150,255","144,244","148,292","142,280","145,298","149,307","136,296","129,286","135,303","139,311","125,301","120,291","126,301","129,309"
courser,./2579.png,"169,350","182,335","190,314","185,296","173,284","186,291","185,269","181,255","178,244","173,293","169,277","172,293","175,303","161,297","157,284","162,298","166,308","149,303","147,293","152,301","157,309"
courser,./2580.png,"198,356","214,345","229,328","231,310","219,299","226,305","232,284","233,270","234,258","214,303","216,287","216,304","217,315","201,305","202,292","205,307","206,318","188,309","189,297","194,306","196,314"
courser,./2581.png,"212,366","233,355","247,342","253,324","245,312","244,317","251,294","254,281","255,268","232,315","238,298","237,315","236,327","221,316","224,301","227,318","227,328","207,321","211,306","217,316","218,325"
courser,./2582.png,"204,359","222,350","237,331","239,312","228,301","231,306","235,285","236,271","236,258","218,306","222,289","223,307","223,320","206,309","207,294","212,311","213,322","193,314","196,301","201,311","203,319"
courser,./2583.png,"189,347","205,333","215,315","215,295","204,284","212,293","213,272","213,258","210,246","199,294","199,276","201,292","203,302","188,297","187,282","191,296","193,307","176,302","175,289","180,297","183,305"
courser,./2584.png,"173,337","187,324","195,304","193,285","182,273","191,283","191,263","189,250","186,239","178,285","177,268","179,284","181,294","167,289","165,276","170,290","172,299","156,295","155,284","161,292","164,299"
courser,./2585.png,"200,342","215,331","228,312","229,293","219,283","223,293","226,272","226,259","224,247","211,293","213,275","215,289","216,302","199,295","200,280","205,294","207,305","186,300","188,287","194,294","197,302"
courser,./2586.png,"209,346","225,337","239,319","242,300","232,289","233,296","237,276","239,263","239,252","221,296","224,279","226,295","226,307","210,298","212,285","217,299","218,311","198,303","200,289","207,298","209,307"
courser,./2587.png,"209,347","225,338","239,321","242,302","233,290","234,297","237,277","239,264","239,252","222,297","225,279","226,295","227,307","211,299","212,285","217,300","218,311","198,303","201,290","207,299","210,308"
courser,./2588.png,"221,353","237,344","251,325","255,307","246,296","245,303","250,282","252,269","252,257","234,302","237,285","241,300","243,313","222,305","224,290","231,304","233,316","209,310","211,295","219,303","222,313"
courser,./2589.png,"281,345","300,326","313,308","318,292","313,279","301,289","306,272","312,281","315,291","291,289","298,270","305,284","307,297","279,291","287,274","296,286","300,299","266,295","274,280","284,287","289,297"
courser,./2590.png,"324,323","338,321","353,306","357,292","353,279","340,281","344,261","350,249","354,238","329,281","339,268","346,284","348,298","318,284","327,273","336,289","339,302","305,289","312,277","323,285","328,295"
courser,./2591.png,"321,339","339,326","352,309","356,294","353,278","338,285","343,263","348,250","353,239","328,285","337,267","345,282","348,297","317,288","326,273","336,288","339,302","305,294","312,278","322,285","328,295"
courser,./2592.png,"349,318","362,321","380,310","388,297","386,284","368,284","372,267","379,255","385,246","358,282","367,271","375,285","376,297","348,283","357,275","365,290","367,301","336,287","344,280","353,289","358,298"
courser,./2593.png,"345,338","365,327","380,312","388,298","387,284","367,286","374,263","381,251","388,241","356,285","370,271","377,287","378,301","345,287","358,274","366,290","369,304","332,292","343,279","353,287","358,299"
courser,./2594.png,"366,339","385,328","401,313","412,299","412,284","387,287","397,264","405,254","414,245","378,286","395,271","402,288","403,302","368,288","383,275","392,291","394,305","356,292","369,279","380,288","386,299"
courser,./2595.png,"372,336","390,326","407,311","417,297","416,282","392,284","401,262","411,252","419,243","382,283","398,269","406,286","408,300","372,285","387,272","397,289","400,304","360,289","374,277","385,287","389,298"
courser,./2596.png,"369,329","388,319","405,305","415,290","414,275","391,276","401,255","410,245","419,236","381,275","398,261","405,280","405,295","370,277","386,265","394,283","396,298","357,281","371,269","382,279","386,290"
courser,./2597.png,"339,308","358,297","374,279","383,262","380,247","364,253","372,232","379,219","385,207","353,253","364,236","371,252","373,266","342,254","352,239","361,255","364,270","328,259","337,244","347,253","352,264"
courser,./2598.png,"321,284","336,281","351,264","358,248","352,235","341,241","345,220","351,208","354,197","330,240","338,225","344,240","346,252","319,243","325,229","334,244","336,257","307,248","311,234","322,242","327,251"
courser,./2599.png,"318,298","336,285","349,267","356,250","355,234","339,245","345,223","350,210","353,197","329,244","337,225","344,239","346,253","319,246","326,228","335,243","338,257","306,250","312,235","322,242","327,252"
courser,./2600.png,"308,287","324,274","334,256","338,238","333,223","320,239","322,217","326,204","328,192","311,239","317,219","325,231","328,243","302,241","306,224","317,235","321,248","290,246","294,231","304,235","311,244"
courser,./2601.png,"260,311","273,295","280,274","280,254","268,246","264,261","263,242","262,230","260,219","255,263","252,245","262,252","268,262","246,268","244,251","255,259","262,269","236,275","235,260","244,262","251,269"
courser,./2602.png,"232,328","246,314","252,293","252,274","241,262","240,277","239,256","238,242","235,229","229,279","227,259","234,270","238,282","219,285","217,268","226,278","232,289","208,292","207,278","216,281","222,289"
courser,./2603.png,"205,328","217,311","220,290","214,270","201,263","208,278","205,259","200,246","196,235","198,281","191,263","198,270","204,279","189,287","182,270","192,276","199,286","179,295","176,282","183,283","190,289"
courser,./2604.png,"217,332","228,317","234,295","229,277","219,268","220,280","218,260","215,247","211,237","210,283","207,266","215,273","220,282","200,289","196,274","206,281","214,291","190,298","187,285","196,287","203,294"
courser,./2605.png,"256,326","269,312","277,292","277,274","267,263","263,277","263,256","263,242","262,231","253,279","253,259","262,268","268,279","243,284","243,266","255,276","262,287","232,292","233,277","243,279","251,286"
courser,./2606.png,"289,327","302,314","311,296","314,280","308,266","297,279","298,258","300,246","302,236","288,280","291,262","300,273","305,285","278,284","281,268","292,279","298,291","268,290","271,276","281,280","288,287"
courser,./2607.png,"322,338","337,326","348,311","354,297","351,282","336,291","341,270","346,260","351,251","327,291","335,274","343,288","346,301","317,293","325,279","335,291","340,304","305,298","312,285","324,290","330,298"
courser,./2608.png,"334,347","350,336","363,323","372,312","376,302","351,300","355,280","363,271","370,263","342,300","354,284","362,297","364,310","333,301","344,287","354,301","357,313","323,305","332,292","342,299","347,309"
courser,./2609.png,"352,360","369,349","383,335","393,323","393,311","369,311","379,294","389,287","399,281","361,309","379,300","385,316","386,329","352,310","371,302","377,318","378,331","342,313","359,306","368,316","370,327"
courser,./2610.png,"356,365","374,355","389,341","399,329","401,317","375,316","387,301","398,295","408,290","367,315","387,306","392,322","393,334","359,315","378,309","384,324","385,337","350,318","366,311","374,321","377,332"
courser,./2611.png,"337,355","354,343","369,326","381,315","393,310","354,305","362,288","372,280","382,273","346,305","361,292","369,307","370,321","337,306","353,295","362,311","364,325","327,309","341,299","351,308","355,319"
courser,./2612.png,"307,341","322,328","333,311","340,296","336,283","320,291","326,272","332,262","338,252","312,292","320,275","328,288","331,301","302,294","310,279","320,292","324,305","291,299","298,286","309,292","315,301"
courser,./2613.png,"274,336","287,322","296,303","299,286","292,273","281,284","283,264","287,253","289,242","271,286","275,267","284,278","290,289","262,290","265,274","277,286","284,298","251,297","253,282","265,287","273,295"
courser,./2614.png,"246,336","258,321","265,300","266,282","257,270","251,284","250,264","252,251","251,239","241,286","241,266","251,277","256,289","231,291","231,275","243,285","250,296","221,300","220,285","231,288","238,293"
courser,./2615.png,"239,338","250,323","256,301","256,283","247,271","240,286","239,265","240,252","240,240","231,288","231,269","240,279","246,290","221,294","221,276","233,286","240,297","211,302","211,287","222,289","230,295"
courser,./2616.png,"258,337","270,322","278,302","278,285","270,273","263,286","264,265","265,253","265,242","254,288","254,268","263,279","269,291","244,293","244,276","256,287","263,299","233,300","233,286","244,289","252,296"
courser,./2617.png,"287,341","300,327","310,309","314,293","308,280","295,290","298,270","302,259","307,249","286,291","292,273","301,286","306,298","276,295","282,279","293,292","299,305","266,302","271,288","282,293","289,301"
courser,./2618.png,"309,347","323,334","333,318","340,303","337,289","318,297","324,277","331,266","338,257","310,297","320,280","329,295","332,308","300,300","310,286","320,299","325,312","290,307","298,293","309,299","316,308"
courser,./2619.png,"317,351","332,338","343,322","350,309","349,296","330,300","335,281","342,272","349,264","321,300","332,285","340,300","343,313","311,303","322,290","332,304","336,317","300,308","311,296","321,303","327,312"
courser,./2620.png,"317,352","333,339","344,324","352,309","350,295","331,301","336,282","344,273","351,265","322,301","333,285","341,299","344,312","312,303","323,290","333,305","336,318","301,309","311,297","323,304","328,313"
courser,./2621.png,"305,348","320,334","331,318","338,303","334,290","318,297","323,277","331,267","337,258","309,297","319,281","327,295","330,308","300,300","309,286","319,300","324,313","289,306","296,293","308,299","314,308"
courser,./2622.png,"281,341","295,327","305,309","309,293","303,280","289,290","293,270","297,259","301,248","280,291","285,274","295,286","300,298","270,295","275,280","287,292","293,304","259,302","263,288","275,293","282,300"
courser,./2623.png,"256,340","268,324","276,304","278,287","270,274","262,287","263,267","266,254","266,243","252,289","254,269","263,281","268,293","242,294","243,278","255,288","262,300","232,302","232,287","243,291","251,297"
courser,./2624.png,"239,340","251,324","256,304","257,286","248,273","242,288","241,268","242,255","242,243","232,290","232,270","241,279","247,289","222,296","222,278","234,289","241,300","212,304","211,289","222,291","230,297"
courser,./2625.png,"228,342","239,326","246,304","244,285","233,274","230,289","229,267","228,254","226,242","220,291","217,272","226,281","232,292","210,297","208,280","219,289","226,299","200,306","197,290","207,293","214,299"
courser,./2626.png,"206,345","216,328","219,306","215,287","202,277","204,291","201,272","197,258","193,247","194,295","188,276","197,286","203,296","184,302","179,285","191,294","199,303","174,312","171,297","181,299","189,305"
courser,./2627.png,"208,345","218,327","222,305","217,287","205,277","207,290","204,271","200,258","196,247","196,294","191,275","199,284","206,294","187,301","182,285","193,293","202,302","177,311","173,297","183,299","191,305"
courser,./2628.png,"220,343","231,325","236,304","232,286","219,276","219,288","216,269","213,257","211,245","208,292","204,274","213,283","220,293","199,299","194,283","206,291","214,302","189,309","185,295","195,296","203,302"
courser,./2629.png,"247,345","259,328","266,307","267,288","257,276","251,290","251,269","252,256","251,244","241,292","241,272","251,283","257,295","231,298","231,280","243,291","250,303","220,307","219,291","231,294","239,302"
courser,./2630.png,"275,344","288,330","297,312","300,295","292,283","280,292","282,271","286,260","290,249","271,294","275,275","285,288","290,300","261,299","265,283","277,295","283,307","250,306","253,291","264,296","271,304"
courser,./2631.png,"290,347","304,334","314,316","318,300","312,287","299,297","303,276","308,265","313,254","289,297","295,279","304,292","309,304","279,301","286,286","296,298","302,311","268,308","274,294","285,299","292,308"
courser,./2632.png,"308,358","324,344","336,327","343,311","340,297","322,305","329,285","336,275","343,266","313,305","323,288","333,303","337,318","303,308","314,294","324,309","329,323","291,313","302,301","313,309","319,320"
courser,./2633.png,"316,360","332,347","344,331","352,317","351,302","330,306","337,288","344,279","352,271","321,306","333,292","342,307","345,321","311,309","324,297","334,312","338,326","300,315","312,303","323,312","327,323"
courser,./2634.png,"326,365","343,352","356,336","364,321","363,308","343,311","351,293","360,285","368,279","334,311","348,299","356,315","358,329","324,314","338,302","347,318","350,332","313,319","326,308","337,318","341,328"
courser,./2635.png,"336,361","350,357","365,343","372,330","373,319","352,319","361,304","371,305","376,309","343,318","357,303","366,318","366,330","333,319","347,308","355,323","357,335","322,323","333,313","344,321","348,331"
courser,./2636.png,"332,369","350,359","364,343","374,330","374,317","351,317","360,300","370,292","377,286","342,317","358,305","366,320","367,333","332,318","347,308","356,322","358,335","321,323","334,312","344,321","348,332"
courser,./2637.png,"319,364","337,351","350,334","359,320","358,306","335,308","344,292","353,284","361,276","325,308","340,296","348,313","351,327","315,310","330,301","339,318","342,332","305,316","319,307","329,318","333,329"
courser,./2638.png,"302,357","318,343","329,325","336,310","333,296","317,303","324,283","331,274","338,265","308,303","318,288","326,303","329,316","298,306","308,293","318,308","323,322","287,311","296,299","306,307","312,318"
courser,./2639.png,"284,350","298,335","309,317","314,300","308,287","295,298","300,277","305,266","310,256","285,299","292,279","300,293","304,306","275,302","281,286","291,299","297,312","264,308","269,294","280,300","286,309"
courser,./2640.png,"259,346","272,331","282,311","284,293","276,281","267,292","269,272","271,260","273,248","257,294","259,275","268,287","273,300","247,299","248,283","259,294","266,306","236,307","237,292","247,296","254,303"
courser,./2641.png,"241,346","253,330","259,309","260,291","251,279","247,292","247,272","248,259","247,247","237,294","235,273","244,285","249,297","226,299","225,282","236,293","242,305","216,307","214,292","224,295","231,302"
courser,./2642.png,"224,345","236,328","241,306","239,288","228,278","227,291","226,270","224,258","221,246","215,294","212,275","221,284","228,296","205,300","202,284","214,293","221,303","195,309","193,294","203,297","211,303"
courser,./2643.png,"201,348","212,330","214,307","208,288","194,280","200,293","196,273","192,260","187,249","189,297","183,279","191,286","198,296","180,305","174,288","185,295","193,305","170,315","165,300","174,301","182,307"
courser,./2644.png,"196,350","205,331","207,308","200,290","187,281","192,294","187,274","182,262","176,252","182,298","175,281","184,288","192,297","172,306","166,291","178,298","187,307","163,316","158,303","167,304","176,309"
courser,./2645.png,"227,348","238,330","244,308","240,289","227,281","227,292","224,272","222,259","220,248","216,296","212,277","221,285","229,296","206,302","201,286","213,294","222,305","196,312","193,297","203,299","211,306"
courser,./2646.png,"264,347","276,331","284,312","286,294","277,283","269,293","269,273","272,261","274,250","259,295","261,276","271,288","277,300","248,301","250,284","262,296","269,309","238,309","239,293","250,298","258,307"
courser,./2647.png,"300,349","313,336","324,318","328,302","322,291","309,298","312,277","319,268","325,259","300,299","308,282","316,296","321,310","290,303","297,289","308,302","313,315","279,310","285,295","296,302","303,311"
courser,./2648.png,"323,362","339,349","352,333","361,319","359,307","336,308","345,292","354,284","363,277","326,307","341,296","349,313","352,326","315,309","332,302","340,318","343,330","305,315","321,308","330,319","333,329"
courser,./2649.png,"332,353","343,350","356,334","362,321","362,310","343,312","350,296","359,286","367,279","334,311","345,299","354,314","356,326","324,313","335,302","345,317","348,329","313,318","323,308","334,316","339,326"
courser,./2650.png,"325,364","341,352","355,334","364,320","371,311","342,309","350,292","359,284","369,278","332,309","347,298","355,314","358,329","322,312","337,303","346,319","349,333","311,318","325,309","335,319","340,330"
courser,./2651.png,"300,354","315,340","326,323","332,308","329,294","314,302","319,282","326,272","332,264","305,303","314,285","321,300","324,313","295,306","303,290","312,305","317,318","284,311","291,298","301,305","308,314"
courser,./2652.png,"269,346","282,330","293,311","297,295","288,285","277,292","279,273","284,262","287,252","267,294","271,276","280,288","285,301","258,300","260,283","271,296","276,307","247,308","247,292","257,297","264,305"
courser,./2653.png,"238,346","249,330","255,309","255,291","245,281","240,292","239,272","240,259","240,248","230,295","229,276","238,287","244,299","220,302","218,284","230,295","237,306","210,310","209,294","219,298","226,306"
courser,./2654.png,"212,347","222,329","227,308","222,289","209,280","212,291","210,272","206,260","202,249","201,295","196,278","204,288","210,299","191,302","186,288","197,297","205,307","181,312","177,299","186,301","193,306"
courser,./2655.png,"210,348","219,330","224,308","219,289","207,281","209,293","205,273","201,261","198,250","198,297","193,279","202,288","209,298","188,304","183,289","194,297","202,307","178,314","174,300","182,302","190,307"
courser,./2656.png,"230,346","241,329","248,308","246,290","235,281","232,293","231,273","230,260","228,249","222,296","219,277","228,285","235,296","211,302","209,286","220,294","228,305","201,311","198,297","209,299","217,306"
courser,./2657.png,"273,347","286,332","295,313","297,296","287,285","279,294","280,274","283,263","287,253","269,296","272,276","282,289","288,302","259,301","262,285","273,298","280,311","248,309","249,294","260,299","268,307"
courser,./2658.png,"292,349","305,337","315,319","319,303","313,291","301,299","304,280","309,269","315,260","291,300","297,283","305,296","310,309","281,304","286,289","296,302","302,315","269,311","275,297","286,304","292,313"
courser,./2659.png,"318,366","335,351","347,335","355,321","352,308","333,311","342,295","350,286","357,278","322,311","336,297","345,313","348,326","312,313","326,302","335,318","339,331","301,319","314,309","325,318","330,329"
courser,./2660.png,"342,379","360,367","375,354","385,342","386,329","362,327","373,311","385,305","395,300","353,325","372,317","378,334","379,347","344,326","363,321","370,337","370,350","334,330","351,325","360,335","362,344"
courser,./2661.png,"331,371","347,361","363,346","373,334","375,322","351,321","360,303","371,296","380,290","342,320","358,308","366,323","367,336","333,321","347,312","356,326","359,339","322,325","334,316","344,325","348,335"
courser,./2662.png,"309,362","326,350","341,334","349,319","347,304","328,311","335,292","342,282","348,272","319,311","330,294","337,310","339,324","308,313","319,299","328,315","331,329","297,318","306,304","316,314","320,325"
courser,./2663.png,"280,348","294,333","305,315","308,299","301,288","289,295","292,274","297,263","301,252","279,297","284,279","294,291","299,304","269,301","274,285","285,298","290,310","258,308","262,294","272,299","279,308"
courser,./2664.png,"233,346","246,330","252,308","250,288","240,279","239,293","238,272","238,258","236,246","228,295","227,276","235,284","240,295","218,301","216,283","226,292","233,303","208,308","205,294","214,295","221,302"
courser,./2665.png,"203,349","214,332","217,308","211,288","198,281","205,294","201,274","197,262","193,251","194,298","188,280","195,288","202,298","184,304","179,289","189,296","196,307","174,313","170,300","178,302","185,307"
courser,./2666.png,"204,330","215,311","219,288","216,267","203,259","209,273","205,253","202,239","197,228","197,276","192,257","200,267","205,277","187,283","183,267","193,275","198,284","177,292","175,278","183,281","188,286"
courser,./2667.png,"219,280","234,262","242,240","240,219","230,209","231,226","231,206","229,193","227,182","219,227","217,208","224,216","228,227","208,232","206,215","215,222","220,232","197,239","196,226","204,227","210,232"
courser,./2668.png,"231,258","247,245","255,224","255,202","247,190","244,210","246,189","246,175","245,163","234,210","233,191","239,197","243,207","223,214","221,195","229,202","234,212","210,220","210,206","218,207","224,214"
courser,./2669.png,"281,257","296,242","304,222","306,203","300,190","292,207","294,187","296,174","297,163","282,208","283,187","294,195","300,206","272,211","272,191","285,200","292,212","260,216","260,201","271,203","279,211"
courser,./2670.png,"332,277","349,263","360,245","366,227","361,213","346,226","350,205","355,193","359,183","337,227","343,208","353,218","357,231","326,229","332,211","343,221","349,234","314,234","321,219","332,223","339,232"
courser,./2671.png,"364,299","379,285","391,268","397,251","393,236","375,249","380,228","386,216","392,205","366,249","375,230","384,242","389,254","357,251","365,233","376,246","382,260","345,256","353,240","365,245","372,255"
courser,./2672.png,"376,320","394,308","408,293","417,278","414,262","392,271","399,250","408,240","417,231","384,271","396,252","405,266","408,279","375,272","385,255","396,269","400,283","363,276","373,261","385,267","391,278"
courser,./2673.png,"372,336","388,323","400,308","409,293","406,278","383,285","391,264","399,254","407,245","374,286","388,268","397,283","400,297","364,288","377,272","388,286","393,300","353,293","365,279","377,286","383,295"
courser,./2674.png,"343,348","360,335","376,320","392,314","405,315","358,295","362,272","369,260","376,250","347,296","358,276","367,290","370,304","337,299","346,281","357,295","362,309","324,305","331,289","343,295","350,304"
courser,./2675.png,"308,357","323,340","333,321","337,303","331,290","319,300","323,277","327,264","331,252","308,302","314,280","324,294","328,308","298,306","302,287","314,301","320,315","286,314","290,297","302,303","308,312"
courser,./2676.png,"257,353","271,339","279,315","279,294","267,284","266,295","267,272","269,257","269,243","254,298","255,280","263,296","267,310","243,304","245,289","254,304","258,316","232,312","233,298","243,307","247,316"
courser,./2677.png,"228,354","240,334","246,311","242,291","229,283","231,297","228,275","226,261","223,249","220,300","214,280","223,290","230,302","210,307","204,291","215,300","223,311","199,317","195,302","204,304","211,311"
courser,./2678.png,"221,314","235,301","244,277","243,257","231,247","231,258","231,238","232,225","230,213","219,260","218,243","226,259","227,271","207,266","208,250","216,264","218,275","195,275","197,259","205,267","206,276"
courser,./2679.png,"222,333","235,308","243,282","241,261","229,248","229,268","229,248","229,235","227,224","217,270","217,250","223,261","225,271","206,275","207,256","214,267","215,277","193,282","195,264","203,269","205,277"
courser,./2680.png,"244,278","262,261","272,239","273,219","264,206","259,225","261,206","264,217","264,227","249,226","249,204","255,217","256,229","238,229","237,209","246,220","249,232","225,235","225,219","234,222","239,229"
courser,./2681.png,"264,254","283,242","294,221","298,200","290,187","284,205","289,185","291,170","292,158","273,204","274,182","281,192","284,205","261,206","262,186","271,196","276,209","248,211","250,194","259,198","265,206"
courser,./2682.png,"300,250","319,239","334,220","335,199","327,186","324,203","330,183","334,170","337,158","312,201","316,181","323,191","325,204","301,202","303,182","313,193","317,207","287,206","291,190","300,195","305,205"
courser,./2683.png,"368,269","391,259","408,244","416,227","415,211","396,222","408,202","416,191","424,180","386,219","399,203","405,216","406,230","375,219","387,203","395,217","398,231","361,221","372,207","382,214","387,224"
courser,./2684.png,"394,288","418,276","435,263","447,248","447,232","423,243","434,226","439,236","440,246","414,240","428,222","433,236","432,249","403,238","417,221","424,234","425,248","390,238","403,224","413,231","417,242"
courser,./2685.png,"414,300","436,293","455,281","468,268","470,252","443,256","458,237","470,228","480,220","435,253","451,238","458,252","457,266","424,251","440,237","447,252","448,267","411,252","426,240","436,249","439,260"
courser,./2686.png,"422,315","444,310","463,298","476,286","479,270","453,271","468,253","481,245","492,238","444,268","463,255","469,270","468,285","434,266","452,254","459,270","459,286","421,266","437,255","447,265","450,278"
