Gesture,Image Name,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
gesture,hand_images\hand_2365.png,"469,323","483,326","504,317","516,305","514,289","500,281","518,259","531,247","540,238","485,274","505,246","522,236","537,230","469,274","494,270","498,292","498,307","455,279","475,280","487,294","494,304"
gesture,hand_images\hand_2366.png,"453,340","479,335","504,321","518,306","513,290","499,282","519,260","532,248","542,237","485,275","504,247","521,237","536,230","468,275","494,268","498,290","496,306","453,281","476,282","488,297","493,308"
gesture,hand_images\hand_2367.png,"450,294","467,297","484,298","494,301","499,304","477,275","489,261","498,256","506,251","467,274","478,276","482,289","483,298","458,278","469,287","474,299","477,308","451,286","462,295","470,305","476,313"
gesture,hand_images\hand_2368.png,"441,347","464,341","488,327","502,312","496,298","483,288","502,267","514,254","525,244","467,282","486,254","504,244","519,238","451,283","477,276","482,298","481,313","437,289","460,292","472,306","478,316"
gesture,hand_images\hand_2369.png,"424,351","448,344","471,331","485,316","480,303","467,292","485,271","497,258","507,247","452,286","471,259","488,249","503,242","436,287","462,283","467,303","466,318","421,293","445,296","457,310","463,320"
gesture,hand_images\hand_2370.png,"404,343","428,332","451,314","462,297","455,283","443,279","457,255","468,242","477,231","429,275","444,247","459,236","471,228","412,277","434,266","440,286","440,301","396,284","414,278","427,291","433,302"
gesture,hand_images\hand_2371.png,"350,342","375,330","392,311","399,294","392,282","387,278","397,255","405,242","413,232","373,275","386,246","398,234","409,226","358,278","372,265","378,283","379,298","343,287","356,279","366,290","373,301"
gesture,hand_images\hand_2372.png,"291,342","313,330","329,314","332,296","321,285","325,281","330,259","333,245","335,233","311,279","318,252","323,236","328,224","296,282","304,266","311,279","316,291","282,291","289,282","299,289","306,298"
gesture,hand_images\hand_2373.png,"244,317","262,316","278,301","280,284","272,273","273,275","281,254","284,240","287,230","261,271","270,248","276,234","281,222","248,273","255,261","260,274","263,285","234,281","242,274","251,283","256,291"
gesture,hand_images\hand_2374.png,"245,334","265,321","278,302","279,284","270,274","275,274","281,253","285,239","287,228","263,272","271,248","277,234","282,222","250,277","255,261","261,274","265,286","237,285","241,275","249,281","257,290"
gesture,hand_images\hand_2375.png,"210,336","229,323","242,303","241,284","230,276","241,276","247,255","248,242","248,230","229,274","237,251","240,237","242,224","216,279","219,262","222,275","224,286","202,289","204,278","211,284","218,292"
gesture,hand_images\hand_2376.png,"184,336","204,321","214,301","214,281","201,272","211,276","215,254","217,242","218,230","199,274","204,251","208,238","210,225","186,279","189,261","194,275","197,287","172,288","175,276","182,283","189,291"
gesture,hand_images\hand_2377.png,"165,335","186,319","195,301","193,282","180,272","193,278","197,256","198,243","198,231","181,276","186,252","190,239","192,226","169,280","170,261","174,274","176,287","155,290","157,276","164,282","170,291"
gesture,hand_images\hand_2378.png,"143,331","162,315","172,296","170,276","157,268","171,275","174,252","174,240","172,226","159,272","164,249","166,235","167,222","147,276","146,259","152,271","155,283","133,285","134,272","140,279","146,288"
gesture,hand_images\hand_2379.png,"133,322","149,309","159,289","156,270","143,260","160,265","162,244","160,230","158,218","147,263","152,241","154,227","153,213","134,267","131,250","135,265","139,277","120,276","120,265","126,273","132,281"
gesture,hand_images\hand_2380.png,"124,302","140,287","149,269","144,250","131,239","150,248","151,226","149,212","146,200","138,247","141,224","142,209","141,195","125,251","122,233","126,245","130,256","112,258","111,246","117,253","122,261"
gesture,hand_images\hand_2381.png,"125,264","143,248","151,230","146,212","134,202","153,212","156,191","156,178","155,166","141,210","145,189","145,176","146,163","129,214","127,198","130,209","132,219","115,221","116,209","121,215","124,223"
gesture,hand_images\hand_2382.png,"138,227","155,213","163,194","158,176","148,164","168,178","171,158","170,144","168,133","157,176","162,155","163,142","163,130","144,180","142,163","144,171","146,180","130,185","131,173","134,179","137,186"
gesture,hand_images\hand_2383.png,"143,205","160,190","168,171","163,153","152,143","175,157","178,138","177,125","176,112","164,155","168,134","169,120","170,108","152,157","149,141","150,150","150,159","139,161","138,150","140,156","142,163"
gesture,hand_images\hand_2384.png,"153,185","169,171","176,152","171,135","161,125","183,140","186,119","185,106","184,95","173,139","176,118","177,105","177,93","161,141","159,126","159,134","160,141","149,145","148,135","150,139","152,145"
gesture,hand_images\hand_2385.png,"159,170","173,157","182,138","177,120","167,110","190,126","193,105","192,92","191,81","179,124","184,104","185,90","185,78","168,126","165,112","164,118","164,124","156,130","153,120","154,124","155,128"
gesture,hand_images\hand_2386.png,"166,155","181,142","188,124","183,107","174,96","195,110","196,90","195,78","194,67","184,109","186,89","187,75","187,64","173,112","171,96","170,103","170,111","162,116","161,105","161,110","163,116"
gesture,hand_images\hand_2387.png,"189,157","206,144","214,125","210,107","200,96","215,114","219,94","219,81","218,70","205,112","208,91","210,78","212,66","193,114","193,98","197,105","200,113","182,118","183,109","188,113","192,119"
gesture,hand_images\hand_2388.png,"211,163","228,151","237,132","234,113","224,104","236,117","241,96","242,83","242,71","225,115","229,93","232,79","234,66","214,117","213,99","218,106","221,116","202,121","204,109","209,112","214,120"
gesture,hand_images\hand_2389.png,"224,166","242,153","252,136","253,117","245,104","250,121","255,98","257,85","258,73","239,119","243,96","247,80","251,68","228,122","228,101","235,103","240,111","215,126","217,114","224,115","230,120"
gesture,hand_images\hand_2390.png,"245,162","265,148","275,129","274,109","266,96","272,114","280,93","282,79","284,67","261,113","262,90","264,75","267,63","249,115","250,95","257,99","262,109","237,119","239,106","246,108","252,114"
gesture,hand_images\hand_2391.png,"355,140","360,136","362,128","357,121","352,115","369,115","374,101","377,92","379,83","365,111","370,97","373,87","375,78","360,109","365,95","368,86","370,79","356,109","358,97","361,91","363,85"
gesture,hand_images\hand_2392.png,"353,177","367,176","381,162","382,146","378,133","380,143","390,123","397,109","401,98","368,137","380,114","388,101","394,89","354,137","360,119","364,133","365,146","339,142","345,131","353,140","358,149"
gesture,hand_images\hand_2393.png,"358,205","382,197","402,180","406,158","398,142","400,156","414,133","421,119","426,106","388,150","402,124","413,110","421,98","373,150","383,130","389,145","391,160","356,155","365,143","375,150","382,159"
gesture,hand_images\hand_2394.png,"388,214","410,208","432,192","440,170","436,153","429,165","444,142","453,130","460,118","417,159","432,133","444,120","454,109","402,159","415,139","422,154","425,169","386,162","398,152","409,159","417,167"
gesture,hand_images\hand_2395.png,"428,194","444,194","460,185","466,172","462,158","459,159","475,141","485,130","492,121","446,153","463,131","477,121","488,112","431,152","445,145","450,160","452,173","417,157","429,154","439,164","446,173"
gesture,hand_images\hand_2396.png,"410,221","434,215","457,197","467,175","463,157","453,171","472,148","483,135","491,123","442,164","461,137","475,123","486,112","428,161","444,141","451,157","453,174","411,163","427,153","439,162","447,172"
gesture,hand_images\hand_2397.png,"425,226","453,224","476,211","489,191","487,171","480,185","502,164","514,152","525,142","469,176","491,151","507,139","520,130","454,172","473,155","475,172","472,187","436,172","452,163","461,173","466,184"
gesture,hand_images\hand_2398.png,"452,236","474,236","498,225","511,207","508,190","491,199","506,186","520,176","530,169","481,192","498,172","502,181","502,190","469,188","488,174","491,191","488,205","455,186","472,178","481,190","485,202"
gesture,hand_images\hand_2399.png,"442,242","470,240","495,228","509,210","511,192","497,201","520,182","533,171","545,162","487,192","512,169","529,160","543,151","473,188","496,171","497,190","494,206","455,186","474,181","482,193","486,204"
gesture,hand_images\hand_2400.png,"455,260","483,262","510,251","528,234","529,216","514,221","538,204","553,195","566,187","504,213","530,190","548,183","563,177","490,208","514,194","514,213","509,229","474,206","494,203","502,216","505,228"
gesture,hand_images\hand_2401.png,"454,275","481,275","507,266","525,250","527,231","510,235","534,218","549,208","562,201","501,227","528,206","547,199","563,192","488,222","512,210","510,229","505,246","472,219","492,218","500,232","502,245"
gesture,hand_images\hand_2402.png,"442,296","468,295","492,285","508,270","509,253","494,257","518,240","532,231","545,224","484,247","510,225","528,218","542,212","470,242","493,233","494,251","490,267","453,240","473,241","481,255","485,266"
gesture,hand_images\hand_2403.png,"427,321","451,319","474,309","490,295","492,277","475,278","499,261","514,253","527,246","465,270","491,247","509,240","524,235","451,265","476,256","476,276","473,292","435,265","457,264","465,280","468,292"
gesture,hand_images\hand_2404.png,"426,328","441,332","462,325","475,312","474,296","461,290","483,275","498,266","510,260","450,284","473,268","489,266","500,264","436,282","456,280","457,300","455,314","422,284","440,283","450,296","456,307"
gesture,hand_images\hand_2405.png,"414,340","437,339","460,328","475,315","476,297","463,294","484,277","499,269","511,263","451,286","476,264","493,258","508,255","437,282","460,276","461,296","458,313","420,283","441,284","449,299","453,313"
gesture,hand_images\hand_2406.png,"399,348","425,346","449,335","463,321","462,305","449,302","470,285","484,276","495,268","438,294","461,273","479,267","493,263","423,291","447,285","447,305","444,320","407,292","427,294","435,309","439,322"
gesture,hand_images\hand_2407.png,"371,332","386,330","403,320","413,313","417,313","400,294","412,278","424,269","435,263","389,291","404,272","418,267","430,262","376,292","393,291","398,310","399,323","363,296","380,295","388,307","393,316"
gesture,hand_images\hand_2408.png,"360,352","384,347","405,334","416,320","413,306","405,303","425,283","438,272","449,264","392,296","413,270","429,263","443,259","377,293","398,286","400,305","398,320","361,296","378,293","387,307","391,319"
gesture,hand_images\hand_2409.png,"342,346","357,346","377,333","387,318","380,307","368,302","380,281","394,271","405,264","356,299","369,281","377,288","381,294","344,299","359,294","364,311","364,325","331,303","346,299","354,310","359,319"
gesture,hand_images\hand_2410.png,"332,357","355,351","374,336","384,321","381,306","374,305","390,285","401,275","411,267","362,299","379,274","394,266","407,261","347,298","366,290","368,309","367,324","332,301","348,301","356,315","361,326"
gesture,hand_images\hand_2411.png,"291,346","313,335","328,318","335,302","329,291","327,291","339,272","347,261","353,252","316,288","331,267","341,257","350,248","303,289","315,279","320,294","322,307","288,294","298,289","307,298","313,308"
gesture,hand_images\hand_2412.png,"247,334","268,323","283,307","284,291","276,280","282,283","291,264","296,253","299,244","270,279","280,255","287,243","293,234","257,282","263,266","268,280","270,293","243,289","246,278","254,284","261,292"
gesture,hand_images\hand_2413.png,"220,334","237,322","248,305","247,289","238,280","248,279","254,258","256,245","258,234","236,278","242,256","245,242","247,232","224,282","226,267","233,274","238,283","210,291","212,281","219,286","225,292"
gesture,hand_images\hand_2414.png,"187,329","203,314","210,295","207,277","194,268","208,273","210,254","209,241","208,229","197,272","201,251","203,237","204,225","185,277","186,260","191,270","195,281","172,286","172,274","179,278","186,285"
gesture,hand_images\hand_2415.png,"168,283","186,263","194,243","191,225","180,215","194,232","198,211","197,198","197,185","183,229","186,209","188,195","191,182","172,231","172,216","176,220","178,228","160,236","161,226","165,228","169,233"
gesture,hand_images\hand_2416.png,"176,259","195,240","202,223","199,206","190,195","204,212","207,192","207,179","207,167","194,210","197,190","199,176","201,164","183,212","181,197","185,202","188,210","170,216","171,206","176,208","182,213"
gesture,hand_images\hand_2417.png,"186,242","203,229","211,211","206,193","197,183","214,199","218,179","218,167","218,157","204,197","207,177","209,164","210,154","192,199","190,182","194,190","198,199","180,203","181,193","186,196","191,201"
gesture,hand_images\hand_2418.png,"187,232","204,220","211,201","207,184","199,172","213,191","217,171","217,159","216,147","203,188","206,168","208,155","210,144","192,191","190,173","195,180","198,188","180,195","182,185","186,188","191,193"
gesture,hand_images\hand_2419.png,"181,219","196,206","204,189","200,172","191,162","206,176","209,157","209,144","208,134","196,174","199,155","200,142","201,131","186,177","184,161","187,166","189,174","175,181","175,171","179,174","184,179"
gesture,hand_images\hand_2420.png,"171,215","186,202","192,183","188,166","180,154","194,171","197,152","196,140","195,128","184,169","188,149","188,135","188,123","173,172","170,154","174,159","178,168","161,177","161,167","166,169","172,175"
gesture,hand_images\hand_2421.png,"151,219","164,203","167,185","161,168","152,157","168,171","168,151","166,139","164,128","157,171","156,151","155,137","154,126","147,176","142,160","146,165","150,173","136,183","135,172","139,175","145,181"
gesture,hand_images\hand_2422.png,"150,245","163,227","164,207","155,192","146,183","162,196","159,177","156,166","154,156","151,197","148,176","147,163","147,153","141,203","137,186","143,191","147,199","131,211","130,201","136,201","143,203"
gesture,hand_images\hand_2423.png,"143,270","155,252","156,234","148,220","137,212","158,222","156,203","152,191","149,181","147,223","145,203","143,191","142,181","137,228","131,212","135,219","138,227","127,234","123,223","127,226","132,231"
gesture,hand_images\hand_2424.png,"136,279","148,262","150,243","140,229","128,221","150,230","148,213","145,201","142,192","139,231","137,213","135,202","134,192","129,237","123,222","129,229","134,236","119,244","116,233","121,238","127,244"
gesture,hand_images\hand_2425.png,"140,291","153,275","156,256","146,241","135,234","156,245","155,226","153,215","151,205","145,245","144,224","143,212","142,201","135,250","131,234","136,242","140,249","125,257","124,246","129,249","134,254"
gesture,hand_images\hand_2426.png,"153,306","166,291","170,272","164,257","153,249","169,260","171,241","169,230","167,220","159,260","161,241","161,228","161,217","149,264","147,250","152,257","157,265","139,271","138,262","144,265","149,268"
gesture,hand_images\hand_2427.png,"171,311","187,296","192,278","188,262","176,254","189,260","191,244","190,234","189,224","179,259","182,242","183,231","185,220","169,264","168,249","173,258","177,267","158,273","159,263","165,267","171,274"
gesture,hand_images\hand_2428.png,"213,320","230,309","241,292","242,275","235,264","233,278","241,264","246,258","249,253","224,276","230,260","235,263","239,268","214,277","220,259","227,265","231,275","203,281","208,270","215,272","221,278"
gesture,hand_images\hand_2429.png,"235,321","253,314","267,299","270,283","264,272","261,279","269,261","275,250","280,241","252,276","260,255","269,246","278,239","240,278","248,260","255,272","258,284","228,282","236,272","245,278","252,285"
gesture,hand_images\hand_2430.png,"256,320","273,311","286,296","290,281","285,269","279,277","289,260","295,251","301,243","269,273","278,253","287,245","295,239","258,274","269,260","275,272","279,284","246,279","256,271","266,277","272,283"
gesture,hand_images\hand_2431.png,"271,320","288,312","302,297","308,282","302,270","294,279","304,262","311,253","318,246","286,275","296,254","306,246","316,240","275,275","286,259","292,272","295,284","264,279","275,272","284,278","290,284"
gesture,hand_images\hand_2432.png,"271,318","289,309","303,294","308,278","302,266","295,276","305,259","312,250","318,242","286,272","297,252","307,244","316,238","276,272","287,256","293,268","295,280","264,275","275,268","284,274","290,281"
gesture,hand_images\hand_2433.png,"272,312","290,304","305,289","310,273","303,260","296,271","308,254","315,244","321,235","287,267","298,247","308,238","317,231","276,267","288,250","294,262","297,275","264,270","275,262","285,269","291,276"
gesture,hand_images\hand_2434.png,"250,308","269,299","282,283","285,265","279,253","279,263","288,245","293,234","298,224","270,260","278,239","286,229","292,221","258,261","265,243","269,256","272,269","245,266","252,258","260,265","265,272"
gesture,hand_images\hand_2435.png,"231,310","250,298","263,282","265,265","258,254","259,263","267,243","272,232","277,222","249,261","255,238","261,225","267,214","238,263","243,245","249,255","253,267","226,269","230,258","238,262","244,269"
gesture,hand_images\hand_2436.png,"194,313","212,301","224,285","223,267","213,258","222,269","228,249","229,237","231,227","212,265","218,244","223,232","227,222","201,266","203,248","205,259","207,270","189,271","190,260","195,265","200,273"
gesture,hand_images\hand_2437.png,"171,317","188,305","198,289","196,271","185,260","201,271","205,251","206,238","206,227","190,268","196,247","198,235","200,223","178,270","178,253","179,262","180,271","166,275","165,264","169,270","172,278"
gesture,hand_images\hand_2438.png,"145,317","159,306","167,289","163,271","153,258","173,268","175,250","174,239","171,228","162,266","166,247","166,236","165,225","150,269","148,254","148,265","148,274","137,275","135,265","137,271","139,278"
gesture,hand_images\hand_2439.png,"147,324","160,310","167,294","163,277","154,263","174,274","176,255","174,244","173,233","163,271","166,253","166,241","166,230","151,275","149,259","150,270","150,280","138,281","136,270","139,277","142,284"
gesture,hand_images\hand_2440.png,"148,327","162,316","171,301","168,281","158,269","177,279","180,259","180,247","178,236","166,276","170,255","170,244","170,231","154,278","152,261","152,274","153,285","141,285","140,271","143,279","146,288"
gesture,hand_images\hand_2441.png,"167,323","184,312","194,296","191,279","181,269","196,277","201,260","201,248","200,237","186,274","191,255","193,243","195,231","174,276","175,264","177,273","178,282","161,281","163,272","167,279","169,286"
gesture,hand_images\hand_2442.png,"203,317","223,306","234,290","235,271","226,262","230,272","237,252","240,241","243,231","221,269","226,249","231,238","236,228","210,271","213,253","218,264","221,275","197,277","201,265","208,271","213,279"
gesture,hand_images\hand_2443.png,"232,320","251,311","265,295","267,277","260,265","260,277","268,257","273,246","277,237","250,273","257,251","264,241","270,232","238,275","245,256","250,268","253,281","225,279","232,269","240,275","246,281"
gesture,hand_images\hand_2444.png,"245,323","263,314","277,299","281,283","275,271","274,278","282,260","288,250","293,242","264,275","272,254","281,245","289,238","252,277","260,260","264,274","266,286","239,281","245,272","254,279","260,286"
gesture,hand_images\hand_2445.png,"284,344","302,334","317,321","325,306","321,293","308,295","321,278","333,271","343,266","300,292","315,271","329,265","340,261","288,292","306,281","310,297","311,311","276,295","293,292","302,302","308,311"
gesture,hand_images\hand_2446.png,"300,337","315,338","331,326","336,313","329,303","325,301","335,285","343,277","350,271","314,298","323,277","335,271","347,269","302,299","313,289","319,303","322,317","290,303","302,298","311,308","316,316"
gesture,hand_images\hand_2447.png,"293,348","312,340","328,328","335,314","329,302","321,302","333,285","343,278","351,272","312,299","325,278","337,271","347,268","300,299","315,289","318,303","319,317","287,303","301,298","310,307","315,317"
gesture,hand_images\hand_2448.png,"301,359","319,353","336,340","345,326","339,314","331,314","344,297","354,290","363,285","321,310","336,289","349,284","359,282","310,309","326,300","328,316","328,329","297,311","312,308","320,319","324,329"
gesture,hand_images\hand_2449.png,"285,353","304,346","321,334","330,320","324,309","318,309","331,295","340,287","348,281","309,305","324,287","336,281","346,277","297,304","312,293","314,309","314,322","284,307","297,303","304,313","309,323"
gesture,hand_images\hand_2450.png,"232,337","254,329","271,318","276,304","273,294","270,295","284,280","293,272","300,266","261,290","277,273","287,265","295,259","249,290","261,280","266,290","269,301","235,293","244,288","250,295","254,304"
gesture,hand_images\hand_2451.png,"174,324","193,318","207,304","207,287","199,276","211,286","219,270","222,258","224,248","201,281","211,264","216,253","221,243","190,280","194,267","193,277","192,288","177,282","181,273","184,280","185,289"
gesture,hand_images\hand_2452.png,"151,321","167,313","177,298","177,281","169,268","185,281","191,263","192,251","192,240","176,277","184,260","187,248","189,237","164,278","164,263","163,274","162,284","152,281","151,270","153,276","154,284"
gesture,hand_images\hand_2453.png,"138,313","152,301","159,284","155,267","146,254","168,266","171,247","170,236","169,226","157,263","161,244","162,234","162,223","145,266","145,250","145,261","145,270","133,271","133,259","135,266","136,273"
gesture,hand_images\hand_2454.png,"137,312","149,301","156,283","150,266","139,254","162,263","163,244","161,233","157,222","151,261","154,242","153,231","151,221","139,264","135,249","135,260","136,270","127,269","123,258","125,265","128,273"
gesture,hand_images\hand_2455.png,"148,317","162,306","170,288","165,270","154,258","176,269","178,250","177,239","174,228","165,266","169,247","169,236","169,226","153,270","151,253","152,264","152,273","141,275","139,265","141,272","144,279"
gesture,hand_images\hand_2456.png,"161,315","177,304","185,288","182,269","172,256","192,267","196,248","196,236","195,224","181,264","186,243","187,231","187,218","169,266","168,249","168,262","169,273","155,272","156,260","159,268","162,276"
gesture,hand_images\hand_2457.png,"169,311","185,300","195,284","194,265","183,253","201,265","205,245","206,233","206,222","189,261","196,241","197,230","199,218","177,263","177,244","178,256","178,267","164,268","166,256","169,263","172,271"
gesture,hand_images\hand_2458.png,"182,303","200,292","210,275","207,257","198,246","214,259","219,239","220,227","220,216","203,255","210,235","213,223","215,211","192,257","193,239","195,250","196,260","178,261","179,249","184,256","188,264"
gesture,hand_images\hand_2459.png,"217,306","234,294","246,277","248,258","240,248","247,262","253,244","257,232","260,223","236,260","239,242","242,239","243,241","225,260","226,242","230,244","233,252","213,263","215,252","221,255","225,262"
gesture,hand_images\hand_2460.png,"263,301","282,291","295,273","296,254","288,243","288,257","297,238","301,227","306,217","279,254","285,233","293,222","299,212","268,256","273,236","280,246","285,258","255,260","261,248","269,253","275,260"
gesture,hand_images\hand_2461.png,"293,304","313,295","327,278","330,259","321,248","319,260","329,241","335,231","340,221","310,256","319,235","328,224","335,214","299,257","307,239","313,251","315,264","286,260","294,250","303,256","308,263"
gesture,hand_images\hand_2462.png,"313,311","332,304","349,290","356,273","349,260","341,268","353,251","362,241","370,235","332,263","345,243","357,235","367,228","322,263","334,247","337,262","338,276","309,266","320,257","329,266","334,275"
gesture,hand_images\hand_2463.png,"328,306","348,298","364,283","371,266","366,253","357,260","370,243","378,234","386,226","348,256","361,235","373,226","382,219","337,256","350,239","354,253","356,267","324,258","337,251","346,259","351,267"
gesture,hand_images\hand_2464.png,"350,303","368,293","383,276","389,258","380,246","372,255","381,236","389,225","396,217","363,252","371,230","382,220","392,211","352,254","362,236","370,249","374,262","340,259","352,250","362,257","368,265"
gesture,hand_images\hand_2465.png,"362,309","380,299","393,282","398,264","391,251","382,262","390,242","397,231","405,222","373,259","381,236","392,226","402,219","362,261","372,242","380,255","383,268","350,266","364,256","374,263","380,271"
gesture,hand_images\hand_2466.png,"359,312","376,301","389,283","393,265","386,252","378,261","386,242","394,231","401,222","368,259","377,237","388,227","398,219","357,261","368,244","375,258","378,271","345,266","358,258","369,265","375,273"
gesture,hand_images\hand_2467.png,"348,316","365,302","377,284","380,266","371,255","362,262","368,242","376,232","384,224","353,261","360,238","370,227","379,219","342,265","351,247","360,260","365,272","331,271","343,262","353,269","360,276"
gesture,hand_images\hand_2468.png,"286,312","301,299","310,280","312,264","307,254","303,263","309,243","313,230","317,220","295,261","300,238","306,226","312,216","285,264","289,243","298,246","304,253","275,270","277,256","286,259","293,265"
gesture,hand_images\hand_2469.png,"243,296","259,279","269,263","270,247","264,237","261,250","263,234","264,232","263,233","252,249","255,229","258,228","259,231","243,250","246,230","251,231","254,236","234,253","237,241","244,242","249,247"
gesture,hand_images\hand_2470.png,"203,255","220,242","229,223","224,204","213,194","229,210","232,189","232,176","231,164","218,208","221,187","223,173","223,162","207,211","204,193","207,201","210,210","194,216","193,205","198,207","203,213"
gesture,hand_images\hand_2471.png,"188,235","204,222","212,205","206,187","196,176","217,190","219,170","218,157","216,146","206,188","209,168","209,155","209,144","195,190","191,175","193,183","194,193","183,195","180,186","183,191","186,198"
gesture,hand_images\hand_2472.png,"188,234","202,222","209,202","202,184","192,174","214,188","215,168","213,155","210,144","202,187","204,166","204,153","203,141","191,191","188,174","190,182","191,191","179,196","177,185","179,190","182,195"
gesture,hand_images\hand_2473.png,"189,271","202,257","209,237","202,221","193,211","214,221","214,201","212,189","209,179","203,220","204,200","203,188","202,177","191,225","187,212","189,220","190,228","179,232","177,223","179,228","181,234"
gesture,hand_images\hand_2474.png,"196,280","209,272","213,259","207,245","197,237","217,243","217,223","215,211","212,200","206,242","208,221","206,209","205,197","196,245","191,230","192,242","195,251","185,251","181,242","185,249","188,256"
gesture,hand_images\hand_2475.png,"195,298","208,285","214,266","207,248","196,235","218,246","218,225","215,212","213,201","206,244","208,223","207,210","205,199","195,248","191,231","192,241","193,250","182,255","177,243","180,249","183,257"
gesture,hand_images\hand_2476.png,"204,314","218,298","223,282","218,262","206,252","226,261","227,238","226,226","224,214","214,259","216,236","215,223","214,209","203,263","199,244","201,258","203,268","191,271","189,257","193,264","197,273"
gesture,hand_images\hand_2477.png,"223,326","236,314","245,296","238,279","225,269","244,273","246,252","245,239","244,228","232,273","235,250","236,237","235,225","220,278","219,265","224,279","226,289","208,286","209,278","216,287","220,295"
gesture,hand_images\hand_2478.png,"244,335","261,325","274,308","270,290","257,280","269,282","274,260","276,246","278,234","256,280","258,257","260,241","263,228","244,284","246,271","251,284","254,296","231,293","236,285","243,293","248,302"
gesture,hand_images\hand_2479.png,"259,334","278,324","292,306","290,286","277,277","287,281","295,259","299,245","301,234","275,278","282,254","287,239","292,227","261,281","268,267","271,283","273,297","248,289","254,281","262,291","266,301"
gesture,hand_images\hand_2480.png,"277,335","296,327","313,307","312,286","298,279","308,277","315,255","318,241","320,229","296,274","304,251","310,235","314,221","283,278","289,265","294,281","296,295","269,285","276,278","284,289","288,299"
gesture,hand_images\hand_2481.png,"306,327","326,318","341,299","339,281","326,273","337,267","342,245","344,230","345,217","324,267","331,242","336,225","340,210","311,271","317,259","323,275","325,289","297,280","304,273","312,283","317,293"
gesture,hand_images\hand_2482.png,"339,327","359,320","376,305","381,287","370,277","371,269","380,247","383,233","385,220","359,267","370,242","378,227","382,213","345,270","358,259","365,276","368,290","331,277","343,270","352,280","357,291"
gesture,hand_images\hand_2483.png,"351,336","370,329","386,315","392,300","383,287","380,279","391,256","396,242","400,229","368,276","379,249","389,235","396,223","354,279","369,267","376,285","379,299","340,286","355,281","365,291","371,301"
gesture,hand_images\hand_2484.png,"337,320","351,321","371,310","379,295","373,284","361,281","373,262","382,251","389,242","350,277","362,253","374,242","384,233","338,277","355,262","362,277","364,291","326,281","341,274","352,285","356,295"
gesture,hand_images\hand_2485.png,"329,331","350,324","368,311","377,296","371,282","363,279","375,259","382,248","389,238","353,276","366,252","377,240","386,231","340,277","355,263","363,278","367,292","327,282","341,274","351,284","357,293"
gesture,hand_images\hand_2486.png,"324,314","344,314","364,302","371,285","362,274","355,275","365,257","373,245","381,236","345,272","354,247","365,235","373,226","334,272","346,253","352,267","355,279","322,275","336,266","344,276","347,287"
gesture,hand_images\hand_2487.png,"325,323","346,316","363,300","371,284","363,273","358,272","369,252","375,241","381,231","347,269","358,246","368,234","376,223","334,271","347,253","353,270","355,285","321,276","334,268","343,279","346,290"
gesture,hand_images\hand_2488.png,"342,314","359,312","378,299","385,283","377,272","366,272","377,253","386,242","393,232","356,268","366,244","378,233","388,225","345,269","358,252","367,266","370,279","333,273","348,264","357,275","359,286"
gesture,hand_images\hand_2489.png,"337,320","357,313","376,299","384,283","378,272","369,270","380,250","387,238","392,227","358,266","370,243","381,231","389,221","345,267","360,252","366,269","368,284","333,272","347,266","356,277","359,288"
gesture,hand_images\hand_2490.png,"339,307","356,305","376,291","382,274","378,261","362,270","369,258","374,258","377,259","352,264","360,243","371,231","379,223","342,263","354,243","363,253","367,265","332,264","346,256","356,265","360,274"
gesture,hand_images\hand_2491.png,"335,314","357,305","375,291","382,274","375,262","367,261","378,241","385,228","391,218","356,259","368,235","378,223","387,213","344,260","357,243","365,257","368,272","332,265","346,257","355,267","360,278"
gesture,hand_images\hand_2492.png,"295,299","316,287","331,270","330,251","318,243","328,245","336,225","340,212","343,200","317,244","326,222","333,208","339,198","305,246","312,230","319,238","323,247","291,253","299,244","307,252","312,261"
gesture,hand_images\hand_2493.png,"243,304","259,288","271,271","273,254","269,245","258,257","259,241","262,242","264,248","250,256","252,237","257,239","258,247","242,257","245,237","251,240","253,248","235,260","236,246","242,246","246,252"
gesture,hand_images\hand_2494.png,"210,306","228,291","238,275","237,256","223,249","240,254","245,231","246,219","247,206","228,251","235,228","237,215","240,201","217,253","217,233","217,247","219,259","204,261","205,248","208,255","211,263"
gesture,hand_images\hand_2495.png,"195,304","211,293","222,276","217,259","205,250","226,255","229,234","229,221","228,210","215,252","221,231","224,218","225,207","203,255","202,238","202,251","202,262","191,261","190,250","192,257","193,265"
gesture,hand_images\hand_2496.png,"172,300","185,290","193,272","188,256","178,244","201,251","202,230","201,217","198,205","190,249","195,227","195,213","195,200","179,251","176,238","175,250","174,261","168,255","168,246","168,253","169,260"
gesture,hand_images\hand_2497.png,"163,289","174,283","179,269","173,254","163,245","187,252","187,231","184,217","182,205","176,250","179,229","177,215","176,203","165,252","160,238","158,249","159,258","155,257","151,250","152,256","155,263"
gesture,hand_images\hand_2498.png,"164,302","175,290","180,271","173,254","162,242","187,250","187,229","184,216","180,204","177,248","178,225","175,210","173,197","166,252","160,238","159,250","159,259","156,258","153,245","153,252","155,260"
gesture,hand_images\hand_2499.png,"156,274","170,260","176,239","169,223","158,212","183,223","184,202","182,188","180,176","171,221","174,200","174,185","174,172","160,225","156,210","156,222","156,231","149,230","148,218","149,225","150,232"
